id,amount,currency,entity,date,source
AAPL-20240222,9554.16,USD,Apple,2024-02-22,yahoo_finance
AAPL-20240223,8160.98,USD,Apple,2024-02-23,yahoo_finance
AAPL-20240226,7336.77,USD,Apple,2024-02-26,yahoo_finance
AAPL-20240227,9830.79,USD,Apple,2024-02-27,yahoo_finance
AAPL-20240228,8801.12,USD,Apple,2024-02-28,yahoo_finance
AAPL-20240229,24482.56,USD,Apple,2024-02-29,yahoo_finance
AAPL-20240301,13097.15,USD,Apple,2024-03-01,yahoo_finance
AAPL-20240304,14143.7,USD,Apple,2024-03-04,yahoo_finance
AAPL-20240305,16037.96,USD,Apple,2024-03-05,yahoo_finance
AAPL-20240306,11494.94,USD,Apple,2024-03-06,yahoo_finance
AAPL-20240307,12018.92,USD,Apple,2024-03-07,yahoo_finance
AAPL-20240308,12903.63,USD,Apple,2024-03-08,yahoo_finance
AAPL-20240311,10295.4,USD,Apple,2024-03-11,yahoo_finance
AAPL-20240312,10270.09,USD,Apple,2024-03-12,yahoo_finance
AAPL-20240313,8901.38,USD,Apple,2024-03-13,yahoo_finance
AAPL-20240314,12500.27,USD,Apple,2024-03-14,yahoo_finance
AAPL-20240315,20827.41,USD,Apple,2024-03-15,yahoo_finance
AAPL-20240318,13015.51,USD,Apple,2024-03-18,yahoo_finance
AAPL-20240319,9634.61,USD,Apple,2024-03-19,yahoo_finance
AAPL-20240320,9459.02,USD,Apple,2024-03-20,yahoo_finance
AAPL-20240321,18032.18,USD,Apple,2024-03-21,yahoo_finance
AAPL-20240322,12148.9,USD,Apple,2024-03-22,yahoo_finance
AAPL-20240325,9191.51,USD,Apple,2024-03-25,yahoo_finance
AAPL-20240326,9651.55,USD,Apple,2024-03-26,yahoo_finance
AAPL-20240327,10351.76,USD,Apple,2024-03-27,yahoo_finance
AAPL-20240328,11159.99,USD,Apple,2024-03-28,yahoo_finance
MSFT-20240102,9209.02,USD,Microsoft,2024-01-02,yahoo_finance
MSFT-20240103,8409.87,USD,Microsoft,2024-01-03,yahoo_finance
MSFT-20240104,7560.26,USD,Microsoft,2024-01-04,yahoo_finance
MSFT-20240105,7593.63,USD,Microsoft,2024-01-05,yahoo_finance
MSFT-20240108,8521.29,USD,Microsoft,2024-01-08,yahoo_finance
MSFT-20240109,7695.15,USD,Microsoft,2024-01-09,yahoo_finance
MSFT-20240110,9600.68,USD,Microsoft,2024-01-10,yahoo_finance
MSFT-20240111,10530.84,USD,Microsoft,2024-01-11,yahoo_finance
MSFT-20240112,8272.23,USD,Microsoft,2024-01-12,yahoo_finance
MSFT-20240116,10436.46,USD,Microsoft,2024-01-16,yahoo_finance
MSFT-20240117,8512.87,USD,Microsoft,2024-01-17,yahoo_finance
MSFT-20240118,9057.42,USD,Microsoft,2024-01-18,yahoo_finance
MSFT-20240119,11495.41,USD,Microsoft,2024-01-19,yahoo_finance
MSFT-20240122,10531.06,USD,Microsoft,2024-01-22,yahoo_finance
MSFT-20240123,8049.13,USD,Microsoft,2024-01-23,yahoo_finance
MSFT-20240124,9840.94,USD,Microsoft,2024-01-24,yahoo_finance
MSFT-20240125,8366.72,USD,Microsoft,2024-01-25,yahoo_finance
MSFT-20240126,7069.5,USD,Microsoft,2024-01-26,yahoo_finance
MSFT-20240129,9872.26,USD,Microsoft,2024-01-29,yahoo_finance
MSFT-20240130,13446.97,USD,Microsoft,2024-01-30,yahoo_finance
MSFT-20240131,18710.28,USD,Microsoft,2024-01-31,yahoo_finance
MSFT-20240201,12169.33,USD,Microsoft,2024-02-01,yahoo_finance
MSFT-20240202,11422.94,USD,Microsoft,2024-02-02,yahoo_finance
MSFT-20240205,10110.0,USD,Microsoft,2024-02-05,yahoo_finance
MSFT-20240206,7327.73,USD,Microsoft,2024-02-06,yahoo_finance
MSFT-20240207,9093.44,USD,Microsoft,2024-02-07,yahoo_finance
MSFT-20240208,8640.76,USD,Microsoft,2024-02-08,yahoo_finance
MSFT-20240209,9108.98,USD,Microsoft,2024-02-09,yahoo_finance
MSFT-20240212,8655.61,USD,Microsoft,2024-02-12,yahoo_finance
MSFT-20240213,11114.36,USD,Microsoft,2024-02-13,yahoo_finance
MSFT-20240214,8227.8,USD,Microsoft,2024-02-14,yahoo_finance
MSFT-20240215,8739.24,USD,Microsoft,2024-02-15,yahoo_finance
MSFT-20240216,8872.94,USD,Microsoft,2024-02-16,yahoo_finance
MSFT-20240220,9642.97,USD,Microsoft,2024-02-20,yahoo_finance
MSFT-20240221,7335.34,USD,Microsoft,2024-02-21,yahoo_finance
MSFT-20240222,10950.55,USD,Microsoft,2024-02-22,yahoo_finance
MSFT-20240223,6585.78,USD,Microsoft,2024-02-23,yahoo_finance
MSFT-20240226,6499.74,USD,Microsoft,2024-02-26,yahoo_finance
MSFT-20240227,5953.91,USD,Microsoft,2024-02-27,yahoo_finance
MSFT-20240228,5293.76,USD,Microsoft,2024-02-28,yahoo_finance
MSFT-20240229,13014.92,USD,Microsoft,2024-02-29,yahoo_finance
MSFT-20240301,7293.67,USD,Microsoft,2024-03-01,yahoo_finance
MSFT-20240304,7190.57,USD,Microsoft,2024-03-04,yahoo_finance
MSFT-20240305,10675.17,USD,Microsoft,2024-03-05,yahoo_finance
MSFT-20240306,8848.53,USD,Microsoft,2024-03-06,yahoo_finance
MSFT-20240307,7542.72,USD,Microsoft,2024-03-07,yahoo_finance
MSFT-20240308,7202.31,USD,Microsoft,2024-03-08,yahoo_finance
MSFT-20240311,6422.61,USD,Microsoft,2024-03-11,yahoo_finance
MSFT-20240312,9184.97,USD,Microsoft,2024-03-12,yahoo_finance
MSFT-20240313,6997.41,USD,Microsoft,2024-03-13,yahoo_finance
MSFT-20240314,14304.81,USD,Microsoft,2024-03-14,yahoo_finance
MSFT-20240315,18488.4,USD,Microsoft,2024-03-15,yahoo_finance
MSFT-20240318,8263.8,USD,Microsoft,2024-03-18,yahoo_finance
MSFT-20240319,8233.52,USD,Microsoft,2024-03-19,yahoo_finance
MSFT-20240320,7479.84,USD,Microsoft,2024-03-20,yahoo_finance
MSFT-20240321,9005.72,USD,Microsoft,2024-03-21,yahoo_finance
MSFT-20240322,7452.24,USD,Microsoft,2024-03-22,yahoo_finance
MSFT-20240325,7521.62,USD,Microsoft,2024-03-25,yahoo_finance
MSFT-20240326,6945.74,USD,Microsoft,2024-03-26,yahoo_finance
MSFT-20240327,6933.57,USD,Microsoft,2024-03-27,yahoo_finance
MSFT-20240328,9062.55,USD,Microsoft,2024-03-28,yahoo_finance
GOOGL-20240102,3249.32,USD,Alphabet,2024-01-02,yahoo_finance
GOOGL-20240103,3335.97,USD,Alphabet,2024-01-03,yahoo_finance
GOOGL-20240104,3670.97,USD,Alphabet,2024-01-04,yahoo_finance
GOOGL-20240105,3030.76,USD,Alphabet,2024-01-05,yahoo_finance
GOOGL-20240108,2947.37,USD,Alphabet,2024-01-08,yahoo_finance
GOOGL-20240109,3461.26,USD,Alphabet,2024-01-09,yahoo_finance
GOOGL-20240110,3008.57,USD,Alphabet,2024-01-10,yahoo_finance
GOOGL-20240111,3383.19,USD,Alphabet,2024-01-11,yahoo_finance
GOOGL-20240112,2657.78,USD,Alphabet,2024-01-12,yahoo_finance
GOOGL-20240116,3203.84,USD,Alphabet,2024-01-16,yahoo_finance
GOOGL-20240117,2942.11,USD,Alphabet,2024-01-17,yahoo_finance
GOOGL-20240118,3663.81,USD,Alphabet,2024-01-18,yahoo_finance
GOOGL-20240119,4975.6,USD,Alphabet,2024-01-19,yahoo_finance
GOOGL-20240122,4662.4,USD,Alphabet,2024-01-22,yahoo_finance
GOOGL-20240123,3155.29,USD,Alphabet,2024-01-23,yahoo_finance
GOOGL-20240124,3721.46,USD,Alphabet,2024-01-24,yahoo_finance
GOOGL-20240125,4390.59,USD,Alphabet,2024-01-25,yahoo_finance
GOOGL-20240126,3941.94,USD,Alphabet,2024-01-26,yahoo_finance
GOOGL-20240129,4230.21,USD,Alphabet,2024-01-29,yahoo_finance
GOOGL-20240130,5457.71,USD,Alphabet,2024-01-30,yahoo_finance
GOOGL-20240131,9992.01,USD,Alphabet,2024-01-31,yahoo_finance
GOOGL-20240201,5665.43,USD,Alphabet,2024-02-01,yahoo_finance
GOOGL-20240202,8825.75,USD,Alphabet,2024-02-02,yahoo_finance
GOOGL-20240205,5487.11,USD,Alphabet,2024-02-05,yahoo_finance
GOOGL-20240206,4162.97,USD,Alphabet,2024-02-06,yahoo_finance
GOOGL-20240207,3638.83,USD,Alphabet,2024-02-07,yahoo_finance
GOOGL-20240208,3265.3,USD,Alphabet,2024-02-08,yahoo_finance
GOOGL-20240209,3964.83,USD,Alphabet,2024-02-09,yahoo_finance
GOOGL-20240212,3155.27,USD,Alphabet,2024-02-12,yahoo_finance
GOOGL-20240213,4007.24,USD,Alphabet,2024-02-13,yahoo_finance
GOOGL-20240214,3286.29,USD,Alphabet,2024-02-14,yahoo_finance
GOOGL-20240215,5322.83,USD,Alphabet,2024-02-15,yahoo_finance
GOOGL-20240216,4385.76,USD,Alphabet,2024-02-16,yahoo_finance
GOOGL-20240220,3519.33,USD,Alphabet,2024-02-20,yahoo_finance
GOOGL-20240221,3283.34,USD,Alphabet,2024-02-21,yahoo_finance
GOOGL-20240222,3885.96,USD,Alphabet,2024-02-22,yahoo_finance
GOOGL-20240223,2783.32,USD,Alphabet,2024-02-23,yahoo_finance
GOOGL-20240226,7319.01,USD,Alphabet,2024-02-26,yahoo_finance
GOOGL-20240227,4559.14,USD,Alphabet,2024-02-27,yahoo_finance
GOOGL-20240228,5049.14,USD,Alphabet,2024-02-28,yahoo_finance
GOOGL-20240229,5785.91,USD,Alphabet,2024-02-29,yahoo_finance
GOOGL-20240301,4237.04,USD,Alphabet,2024-03-01,yahoo_finance
GOOGL-20240304,7406.31,USD,Alphabet,2024-03-04,yahoo_finance
GOOGL-20240305,5288.93,USD,Alphabet,2024-03-05,yahoo_finance
GOOGL-20240306,4602.82,USD,Alphabet,2024-03-06,yahoo_finance
GOOGL-20240307,5029.69,USD,Alphabet,2024-03-07,yahoo_finance
GOOGL-20240308,5287.45,USD,Alphabet,2024-03-08,yahoo_finance
GOOGL-20240311,4429.11,USD,Alphabet,2024-03-11,yahoo_finance
GOOGL-20240312,3786.24,USD,Alphabet,2024-03-12,yahoo_finance
GOOGL-20240313,3236.95,USD,Alphabet,2024-03-13,yahoo_finance
GOOGL-20240314,6067.86,USD,Alphabet,2024-03-14,yahoo_finance
GOOGL-20240315,6927.68,USD,Alphabet,2024-03-15,yahoo_finance
GOOGL-20240318,10146.48,USD,Alphabet,2024-03-18,yahoo_finance
GOOGL-20240319,3510.06,USD,Alphabet,2024-03-19,yahoo_finance
GOOGL-20240320,3143.89,USD,Alphabet,2024-03-20,yahoo_finance
GOOGL-20240321,3623.97,USD,Alphabet,2024-03-21,yahoo_finance
GOOGL-20240322,4368.16,USD,Alphabet,2024-03-22,yahoo_finance
GOOGL-20240325,2862.09,USD,Alphabet,2024-03-25,yahoo_finance
GOOGL-20240326,3309.85,USD,Alphabet,2024-03-26,yahoo_finance
GOOGL-20240327,3423.49,USD,Alphabet,2024-03-27,yahoo_finance
GOOGL-20240328,3665.29,USD,Alphabet,2024-03-28,yahoo_finance
AMZN-20240102,7097.6,USD,Amazon,2024-01-02,yahoo_finance
AMZN-20240103,7338.2,USD,Amazon,2024-01-03,yahoo_finance
AMZN-20240104,8101.67,USD,Amazon,2024-01-04,yahoo_finance
AMZN-20240105,6558.04,USD,Amazon,2024-01-05,yahoo_finance
AMZN-20240108,6971.48,USD,Amazon,2024-01-08,yahoo_finance
AMZN-20240109,6631.91,USD,Amazon,2024-01-09,yahoo_finance
AMZN-20240110,6828.96,USD,Amazon,2024-01-10,yahoo_finance
AMZN-20240111,7615.1,USD,Amazon,2024-01-11,yahoo_finance
AMZN-20240112,6259.67,USD,Amazon,2024-01-12,yahoo_finance
AMZN-20240116,6338.47,USD,Amazon,2024-01-16,yahoo_finance
AMZN-20240117,5302.78,USD,Amazon,2024-01-17,yahoo_finance
AMZN-20240118,5810.01,USD,Amazon,2024-01-18,yahoo_finance
AMZN-20240119,8023.56,USD,Amazon,2024-01-19,yahoo_finance
AMZN-20240122,6761.95,USD,Amazon,2024-01-22,yahoo_finance
AMZN-20240123,5926.58,USD,Amazon,2024-01-23,yahoo_finance
AMZN-20240124,7615.61,USD,Amazon,2024-01-24,yahoo_finance
AMZN-20240125,6883.99,USD,Amazon,2024-01-25,yahoo_finance
AMZN-20240126,8122.66,USD,Amazon,2024-01-26,yahoo_finance
AMZN-20240129,7300.3,USD,Amazon,2024-01-29,yahoo_finance
AMZN-20240130,7187.98,USD,Amazon,2024-01-30,yahoo_finance
AMZN-20240131,7804.14,USD,Amazon,2024-01-31,yahoo_finance
AMZN-20240201,12191.67,USD,Amazon,2024-02-01,yahoo_finance
AMZN-20240202,20139.28,USD,Amazon,2024-02-02,yahoo_finance
AMZN-20240205,9380.9,USD,Amazon,2024-02-05,yahoo_finance
AMZN-20240206,7189.81,USD,Amazon,2024-02-06,yahoo_finance
AMZN-20240207,8044.6,USD,Amazon,2024-02-07,yahoo_finance
AMZN-20240208,7187.03,USD,Amazon,2024-02-08,yahoo_finance
AMZN-20240209,9941.21,USD,Amazon,2024-02-09,yahoo_finance
AMZN-20240212,8798.03,USD,Amazon,2024-02-12,yahoo_finance
AMZN-20240213,9502.04,USD,Amazon,2024-02-13,yahoo_finance
AMZN-20240214,7320.59,USD,Amazon,2024-02-14,yahoo_finance
AMZN-20240215,8465.41,USD,Amazon,2024-02-15,yahoo_finance
AMZN-20240216,8154.74,USD,Amazon,2024-02-16,yahoo_finance
AMZN-20240220,7014.07,USD,Amazon,2024-02-20,yahoo_finance
AMZN-20240221,7488.78,USD,Amazon,2024-02-21,yahoo_finance
AMZN-20240222,9670.41,USD,Amazon,2024-02-22,yahoo_finance
AMZN-20240223,10449.56,USD,Amazon,2024-02-23,yahoo_finance
AMZN-20240226,7752.53,USD,Amazon,2024-02-26,yahoo_finance
AMZN-20240227,5404.33,USD,Amazon,2024-02-27,yahoo_finance
AMZN-20240228,4879.74,USD,Amazon,2024-02-28,yahoo_finance
AMZN-20240229,9510.64,USD,Amazon,2024-02-29,yahoo_finance
AMZN-20240301,5699.69,USD,Amazon,2024-03-01,yahoo_finance
AMZN-20240304,6638.21,USD,Amazon,2024-03-04,yahoo_finance
AMZN-20240305,6482.19,USD,Amazon,2024-03-05,yahoo_finance
AMZN-20240306,5568.09,USD,Amazon,2024-03-06,yahoo_finance
AMZN-20240307,6023.07,USD,Amazon,2024-03-07,yahoo_finance
AMZN-20240308,6644.57,USD,Amazon,2024-03-08,yahoo_finance
AMZN-20240311,4898.25,USD,Amazon,2024-03-11,yahoo_finance
AMZN-20240312,6421.13,USD,Amazon,2024-03-12,yahoo_finance
AMZN-20240313,5433.21,USD,Amazon,2024-03-13,yahoo_finance
AMZN-20240314,7812.41,USD,Amazon,2024-03-14,yahoo_finance
AMZN-20240315,12583.95,USD,Amazon,2024-03-15,yahoo_finance
AMZN-20240318,5452.62,USD,Amazon,2024-03-18,yahoo_finance
AMZN-20240319,4728.35,USD,Amazon,2024-03-19,yahoo_finance
AMZN-20240320,5335.09,USD,Amazon,2024-03-20,yahoo_finance
AMZN-20240321,5847.65,USD,Amazon,2024-03-21,yahoo_finance
AMZN-20240322,5007.54,USD,Amazon,2024-03-22,yahoo_finance
AMZN-20240325,5358.14,USD,Amazon,2024-03-25,yahoo_finance
AMZN-20240326,5288.2,USD,Amazon,2024-03-26,yahoo_finance
AMZN-20240327,5983.41,USD,Amazon,2024-03-27,yahoo_finance
AMZN-20240328,6863.75,USD,Amazon,2024-03-28,yahoo_finance
NVDA-20240102,19797.18,USD,Nvidia,2024-01-02,yahoo_finance
NVDA-20240103,15255.38,USD,Nvidia,2024-01-03,yahoo_finance
NVDA-20240104,14704.08,USD,Nvidia,2024-01-04,yahoo_finance
NVDA-20240105,20364.72,USD,Nvidia,2024-01-05,yahoo_finance
NVDA-20240108,33552.56,USD,Nvidia,2024-01-08,yahoo_finance
NVDA-20240109,41057.44,USD,Nvidia,2024-01-09,yahoo_finance
NVDA-20240110,28994.09,USD,Nvidia,2024-01-10,yahoo_finance
NVDA-20240111,32695.53,USD,Nvidia,2024-01-11,yahoo_finance
NVDA-20240112,19300.5,USD,Nvidia,2024-01-12,yahoo_finance
NVDA-20240116,25332.73,USD,Nvidia,2024-01-16,yahoo_finance
NVDA-20240117,26574.97,USD,Nvidia,2024-01-17,yahoo_finance
NVDA-20240118,28059.5,USD,Nvidia,2024-01-18,yahoo_finance
NVDA-20240119,32313.67,USD,Nvidia,2024-01-19,yahoo_finance
NVDA-20240122,27004.07,USD,Nvidia,2024-01-22,yahoo_finance
NVDA-20240123,17631.04,USD,Nvidia,2024-01-23,yahoo_finance
NVDA-20240124,34358.35,USD,Nvidia,2024-01-24,yahoo_finance
NVDA-20240125,29729.1,USD,Nvidia,2024-01-25,yahoo_finance
NVDA-20240126,23806.4,USD,Nvidia,2024-01-26,yahoo_finance
NVDA-20240129,21770.3,USD,Nvidia,2024-01-29,yahoo_finance
NVDA-20240130,25767.73,USD,Nvidia,2024-01-30,yahoo_finance
NVDA-20240131,27903.59,USD,Nvidia,2024-01-31,yahoo_finance
NVDA-20240201,23251.95,USD,Nvidia,2024-02-01,yahoo_finance
NVDA-20240202,31511.14,USD,Nvidia,2024-02-02,yahoo_finance
NVDA-20240205,47122.36,USD,Nvidia,2024-02-05,yahoo_finance
NVDA-20240206,46575.42,USD,Nvidia,2024-02-06,yahoo_finance
NVDA-20240207,34718.09,USD,Nvidia,2024-02-07,yahoo_finance
NVDA-20240208,28843.13,USD,Nvidia,2024-02-08,yahoo_finance
NVDA-20240209,31476.7,USD,Nvidia,2024-02-09,yahoo_finance
NVDA-20240212,44312.24,USD,Nvidia,2024-02-12,yahoo_finance
NVDA-20240213,43436.35,USD,Nvidia,2024-02-13,yahoo_finance
NVDA-20240214,37290.58,USD,Nvidia,2024-02-14,yahoo_finance
NVDA-20240215,30506.57,USD,Nvidia,2024-02-15,yahoo_finance
NVDA-20240216,35945.2,USD,Nvidia,2024-02-16,yahoo_finance
NVDA-20240220,48922.17,USD,Nvidia,2024-02-20,yahoo_finance
NVDA-20240221,45431.83,USD,Nvidia,2024-02-21,yahoo_finance
NVDA-20240222,67901.72,USD,Nvidia,2024-02-22,yahoo_finance
NVDA-20240223,65329.95,USD,Nvidia,2024-02-23,yahoo_finance
NVDA-20240226,39835.89,USD,Nvidia,2024-02-26,yahoo_finance
NVDA-20240227,30808.74,USD,Nvidia,2024-02-27,yahoo_finance
NVDA-20240228,30511.45,USD,Nvidia,2024-02-28,yahoo_finance
NVDA-20240229,40108.13,USD,Nvidia,2024-02-29,yahoo_finance
NVDA-20240301,39398.67,USD,Nvidia,2024-03-01,yahoo_finance
NVDA-20240304,52441.2,USD,Nvidia,2024-03-04,yahoo_finance
NVDA-20240305,44730.97,USD,Nvidia,2024-03-05,yahoo_finance
NVDA-20240306,51640.38,USD,Nvidia,2024-03-06,yahoo_finance
NVDA-20240307,56322.0,USD,Nvidia,2024-03-07,yahoo_finance
NVDA-20240308,99924.13,USD,Nvidia,2024-03-08,yahoo_finance
NVDA-20240311,58153.18,USD,Nvidia,2024-03-11,yahoo_finance
NVDA-20240312,61370.14,USD,Nvidia,2024-03-12,yahoo_finance
NVDA-20240313,57746.09,USD,Nvidia,2024-03-13,yahoo_finance
NVDA-20240314,52940.38,USD,Nvidia,2024-03-14,yahoo_finance
NVDA-20240315,56367.1,USD,Nvidia,2024-03-15,yahoo_finance
NVDA-20240318,59140.9,USD,Nvidia,2024-03-18,yahoo_finance
NVDA-20240319,60056.85,USD,Nvidia,2024-03-19,yahoo_finance
NVDA-20240320,43269.46,USD,Nvidia,2024-03-20,yahoo_finance
NVDA-20240321,43898.04,USD,Nvidia,2024-03-21,yahoo_finance
NVDA-20240322,55289.94,USD,Nvidia,2024-03-22,yahoo_finance
NVDA-20240325,52424.44,USD,Nvidia,2024-03-25,yahoo_finance
NVDA-20240326,47516.96,USD,Nvidia,2024-03-26,yahoo_finance
NVDA-20240327,52862.72,USD,Nvidia,2024-03-27,yahoo_finance
NVDA-20240328,39301.84,USD,Nvidia,2024-03-28,yahoo_finance
META-20240102,6542.78,USD,Meta,2024-01-02,yahoo_finance
META-20240103,5281.0,USD,Meta,2024-01-03,yahoo_finance
META-20240104,4167.41,USD,Meta,2024-01-04,yahoo_finance
META-20240105,4861.24,USD,Meta,2024-01-05,yahoo_finance
META-20240108,4943.07,USD,Meta,2024-01-08,yahoo_finance
META-20240109,4774.93,USD,Meta,2024-01-09,yahoo_finance
META-20240110,8129.96,USD,Meta,2024-01-10,yahoo_finance
META-20240111,6310.8,USD,Meta,2024-01-11,yahoo_finance
META-20240112,7175.1,USD,Meta,2024-01-12,yahoo_finance
META-20240116,5580.88,USD,Meta,2024-01-16,yahoo_finance
META-20240117,4650.94,USD,Meta,2024-01-17,yahoo_finance
META-20240118,6103.45,USD,Meta,2024-01-18,yahoo_finance
META-20240119,8244.97,USD,Meta,2024-01-19,yahoo_finance
META-20240122,6697.5,USD,Meta,2024-01-22,yahoo_finance
META-20240123,5926.44,USD,Meta,2024-01-23,yahoo_finance
META-20240124,6085.65,USD,Meta,2024-01-24,yahoo_finance
META-20240125,5887.32,USD,Meta,2024-01-25,yahoo_finance
META-20240126,5147.94,USD,Meta,2024-01-26,yahoo_finance
META-20240129,7457.55,USD,Meta,2024-01-29,yahoo_finance
META-20240130,7389.01,USD,Meta,2024-01-30,yahoo_finance
META-20240131,7812.03,USD,Meta,2024-01-31,yahoo_finance
META-20240201,11644.29,USD,Meta,2024-02-01,yahoo_finance
META-20240202,39921.97,USD,Meta,2024-02-02,yahoo_finance
META-20240205,18612.75,USD,Meta,2024-02-05,yahoo_finance
META-20240206,9770.38,USD,Meta,2024-02-06,yahoo_finance
META-20240207,10747.22,USD,Meta,2024-02-07,yahoo_finance
META-20240208,8774.24,USD,Meta,2024-02-08,yahoo_finance
META-20240209,8552.24,USD,Meta,2024-02-09,yahoo_finance
META-20240212,9017.45,USD,Meta,2024-02-12,yahoo_finance
META-20240213,9549.21,USD,Meta,2024-02-13,yahoo_finance
META-20240214,7916.62,USD,Meta,2024-02-14,yahoo_finance
META-20240215,11628.23,USD,Meta,2024-02-15,yahoo_finance
META-20240216,10954.04,USD,Meta,2024-02-16,yahoo_finance
META-20240220,8432.64,USD,Meta,2024-02-20,yahoo_finance
META-20240221,6007.07,USD,Meta,2024-02-21,yahoo_finance
META-20240222,10442.16,USD,Meta,2024-02-22,yahoo_finance
META-20240223,8833.82,USD,Meta,2024-02-23,yahoo_finance
META-20240226,5790.47,USD,Meta,2024-02-26,yahoo_finance
META-20240227,5229.36,USD,Meta,2024-02-27,yahoo_finance
META-20240228,6113.11,USD,Meta,2024-02-28,yahoo_finance
META-20240229,8632.46,USD,Meta,2024-02-29,yahoo_finance
META-20240301,8119.19,USD,Meta,2024-03-01,yahoo_finance
META-20240304,6098.4,USD,Meta,2024-03-04,yahoo_finance
META-20240305,7462.18,USD,Meta,2024-03-05,yahoo_finance
META-20240306,5793.7,USD,Meta,2024-03-06,yahoo_finance
META-20240307,9455.67,USD,Meta,2024-03-07,yahoo_finance
META-20240308,9345.84,USD,Meta,2024-03-08,yahoo_finance
META-20240311,9812.4,USD,Meta,2024-03-11,yahoo_finance
META-20240312,7668.25,USD,Meta,2024-03-12,yahoo_finance
META-20240313,5951.44,USD,Meta,2024-03-13,yahoo_finance
META-20240314,6165.1,USD,Meta,2024-03-14,yahoo_finance
META-20240315,14018.22,USD,Meta,2024-03-15,yahoo_finance
META-20240318,5802.81,USD,Meta,2024-03-18,yahoo_finance
META-20240319,5374.12,USD,Meta,2024-03-19,yahoo_finance
META-20240320,5880.33,USD,Meta,2024-03-20,yahoo_finance
META-20240321,4898.41,USD,Meta,2024-03-21,yahoo_finance
META-20240322,4110.23,USD,Meta,2024-03-22,yahoo_finance
META-20240325,4187.22,USD,Meta,2024-03-25,yahoo_finance
META-20240326,5519.23,USD,Meta,2024-03-26,yahoo_finance
META-20240327,4900.29,USD,Meta,2024-03-27,yahoo_finance
META-20240328,7337.29,USD,Meta,2024-03-28,yahoo_finance
TSLA-20240102,25998.2,USD,Tesla,2024-01-02,yahoo_finance
TSLA-20240103,28872.15,USD,Tesla,2024-01-03,yahoo_finance
TSLA-20240104,24418.59,USD,Tesla,2024-01-04,yahoo_finance
TSLA-20240105,21965.19,USD,Tesla,2024-01-05,yahoo_finance
TSLA-20240108,20478.31,USD,Tesla,2024-01-08,yahoo_finance
TSLA-20240109,22721.97,USD,Tesla,2024-01-09,yahoo_finance
TSLA-20240110,21435.57,USD,Tesla,2024-01-10,yahoo_finance
TSLA-20240111,24056.6,USD,Tesla,2024-01-11,yahoo_finance
TSLA-20240112,26933.06,USD,Tesla,2024-01-12,yahoo_finance
TSLA-20240116,25367.72,USD,Tesla,2024-01-16,yahoo_finance
TSLA-20240117,22237.09,USD,Tesla,2024-01-17,yahoo_finance
TSLA-20240118,23009.19,USD,Tesla,2024-01-18,yahoo_finance
TSLA-20240119,21698.61,USD,Tesla,2024-01-19,yahoo_finance
