id,amount,currency,entity,date,source
AAPL-20240627,10574.55,USD,Apple,2024-06-27,yahoo_finance
AAPL-20240628,17251.72,USD,Apple,2024-06-28,yahoo_finance
MSFT-20240401,6822.57,USD,Microsoft,2024-04-01,yahoo_finance
MSFT-20240402,7434.72,USD,Microsoft,2024-04-02,yahoo_finance
MSFT-20240403,6833.51,USD,Microsoft,2024-04-03,yahoo_finance
MSFT-20240404,7972.35,USD,Microsoft,2024-04-04,yahoo_finance
MSFT-20240405,6937.91,USD,Microsoft,2024-04-05,yahoo_finance
MSFT-20240408,5968.31,USD,Microsoft,2024-04-08,yahoo_finance
MSFT-20240409,5246.65,USD,Microsoft,2024-04-09,yahoo_finance
MSFT-20240410,6760.08,USD,Microsoft,2024-04-10,yahoo_finance
MSFT-20240411,7572.14,USD,Microsoft,2024-04-11,yahoo_finance
MSFT-20240412,8000.38,USD,Microsoft,2024-04-12,yahoo_finance
MSFT-20240415,8259.16,USD,Microsoft,2024-04-15,yahoo_finance
MSFT-20240416,6845.61,USD,Microsoft,2024-04-16,yahoo_finance
MSFT-20240417,6431.22,USD,Microsoft,2024-04-17,yahoo_finance
MSFT-20240418,8373.24,USD,Microsoft,2024-04-18,yahoo_finance
MSFT-20240419,12015.01,USD,Microsoft,2024-04-19,yahoo_finance
MSFT-20240422,8011.27,USD,Microsoft,2024-04-22,yahoo_finance
MSFT-20240423,6315.97,USD,Microsoft,2024-04-23,yahoo_finance
MSFT-20240424,6069.45,USD,Microsoft,2024-04-24,yahoo_finance
MSFT-20240425,15950.81,USD,Microsoft,2024-04-25,yahoo_finance
MSFT-20240426,11883.16,USD,Microsoft,2024-04-26,yahoo_finance
MSFT-20240429,7757.83,USD,Microsoft,2024-04-29,yahoo_finance
MSFT-20240430,11036.07,USD,Microsoft,2024-04-30,yahoo_finance
MSFT-20240501,9165.1,USD,Microsoft,2024-05-01,yahoo_finance
MSFT-20240502,6939.0,USD,Microsoft,2024-05-02,yahoo_finance
MSFT-20240503,6987.62,USD,Microsoft,2024-05-03,yahoo_finance
MSFT-20240506,6922.52,USD,Microsoft,2024-05-06,yahoo_finance
MSFT-20240507,8070.38,USD,Microsoft,2024-05-07,yahoo_finance
MSFT-20240508,4768.03,USD,Microsoft,2024-05-08,yahoo_finance
MSFT-20240509,5965.3,USD,Microsoft,2024-05-09,yahoo_finance
MSFT-20240510,5474.44,USD,Microsoft,2024-05-10,yahoo_finance
MSFT-20240513,6291.36,USD,Microsoft,2024-05-13,yahoo_finance
MSFT-20240514,6198.79,USD,Microsoft,2024-05-14,yahoo_finance
MSFT-20240515,9283.57,USD,Microsoft,2024-05-15,yahoo_finance
MSFT-20240516,7281.55,USD,Microsoft,2024-05-16,yahoo_finance
MSFT-20240517,6365.09,USD,Microsoft,2024-05-17,yahoo_finance
MSFT-20240520,6828.84,USD,Microsoft,2024-05-20,yahoo_finance
MSFT-20240521,9081.54,USD,Microsoft,2024-05-21,yahoo_finance
MSFT-20240522,7677.29,USD,Microsoft,2024-05-22,yahoo_finance
MSFT-20240523,7251.35,USD,Microsoft,2024-05-23,yahoo_finance
MSFT-20240524,5031.65,USD,Microsoft,2024-05-24,yahoo_finance
MSFT-20240528,6673.54,USD,Microsoft,2024-05-28,yahoo_finance
MSFT-20240529,6570.63,USD,Microsoft,2024-05-29,yahoo_finance
MSFT-20240530,11617.28,USD,Microsoft,2024-05-30,yahoo_finance
MSFT-20240531,19658.5,USD,Microsoft,2024-05-31,yahoo_finance
MSFT-20240603,7133.82,USD,Microsoft,2024-06-03,yahoo_finance
MSFT-20240604,5890.5,USD,Microsoft,2024-06-04,yahoo_finance
MSFT-20240605,7106.99,USD,Microsoft,2024-06-05,yahoo_finance
MSFT-20240606,6224.76,USD,Microsoft,2024-06-06,yahoo_finance
MSFT-20240607,5696.54,USD,Microsoft,2024-06-07,yahoo_finance
MSFT-20240610,5903.05,USD,Microsoft,2024-06-10,yahoo_finance
MSFT-20240611,6211.98,USD,Microsoft,2024-06-11,yahoo_finance
MSFT-20240612,9733.24,USD,Microsoft,2024-06-12,yahoo_finance
MSFT-20240613,6953.86,USD,Microsoft,2024-06-13,yahoo_finance
MSFT-20240614,5930.8,USD,Microsoft,2024-06-14,yahoo_finance
MSFT-20240617,9197.26,USD,Microsoft,2024-06-17,yahoo_finance
MSFT-20240618,7536.1,USD,Microsoft,2024-06-18,yahoo_finance
MSFT-20240620,8741.17,USD,Microsoft,2024-06-20,yahoo_finance
MSFT-20240621,15171.54,USD,Microsoft,2024-06-21,yahoo_finance
MSFT-20240624,7029.05,USD,Microsoft,2024-06-24,yahoo_finance
MSFT-20240625,7302.88,USD,Microsoft,2024-06-25,yahoo_finance
MSFT-20240626,7364.24,USD,Microsoft,2024-06-26,yahoo_finance
MSFT-20240627,6615.59,USD,Microsoft,2024-06-27,yahoo_finance
MSFT-20240628,12507.42,USD,Microsoft,2024-06-28,yahoo_finance
GOOGL-20240401,4893.38,USD,Alphabet,2024-04-01,yahoo_finance
GOOGL-20240402,3768.86,USD,Alphabet,2024-04-02,yahoo_finance
GOOGL-20240403,3795.93,USD,Alphabet,2024-04-03,yahoo_finance
GOOGL-20240404,5184.26,USD,Alphabet,2024-04-04,yahoo_finance
GOOGL-20240405,3548.2,USD,Alphabet,2024-04-05,yahoo_finance
GOOGL-20240408,3179.43,USD,Alphabet,2024-04-08,yahoo_finance
GOOGL-20240409,4827.15,USD,Alphabet,2024-04-09,yahoo_finance
GOOGL-20240410,3536.79,USD,Alphabet,2024-04-10,yahoo_finance
GOOGL-20240411,4295.1,USD,Alphabet,2024-04-11,yahoo_finance
GOOGL-20240412,3966.26,USD,Alphabet,2024-04-12,yahoo_finance
GOOGL-20240415,4167.91,USD,Alphabet,2024-04-15,yahoo_finance
GOOGL-20240416,3182.05,USD,Alphabet,2024-04-16,yahoo_finance
GOOGL-20240417,3355.77,USD,Alphabet,2024-04-17,yahoo_finance
GOOGL-20240418,3076.52,USD,Alphabet,2024-04-18,yahoo_finance
GOOGL-20240419,4984.54,USD,Alphabet,2024-04-19,yahoo_finance
GOOGL-20240422,4099.13,USD,Alphabet,2024-04-22,yahoo_finance
GOOGL-20240423,3320.01,USD,Alphabet,2024-04-23,yahoo_finance
GOOGL-20240424,3595.12,USD,Alphabet,2024-04-24,yahoo_finance
GOOGL-20240425,8836.08,USD,Alphabet,2024-04-25,yahoo_finance
GOOGL-20240426,11028.05,USD,Alphabet,2024-04-26,yahoo_finance
GOOGL-20240429,7515.98,USD,Alphabet,2024-04-29,yahoo_finance
GOOGL-20240430,5418.59,USD,Alphabet,2024-04-30,yahoo_finance
GOOGL-20240501,5443.21,USD,Alphabet,2024-05-01,yahoo_finance
GOOGL-20240502,4014.77,USD,Alphabet,2024-05-02,yahoo_finance
GOOGL-20240503,5749.42,USD,Alphabet,2024-05-03,yahoo_finance
GOOGL-20240506,3646.43,USD,Alphabet,2024-05-06,yahoo_finance
GOOGL-20240507,4762.44,USD,Alphabet,2024-05-07,yahoo_finance
GOOGL-20240508,3287.44,USD,Alphabet,2024-05-08,yahoo_finance
GOOGL-20240509,2586.94,USD,Alphabet,2024-05-09,yahoo_finance
GOOGL-20240510,4984.56,USD,Alphabet,2024-05-10,yahoo_finance
GOOGL-20240513,5255.32,USD,Alphabet,2024-05-13,yahoo_finance
GOOGL-20240514,4245.07,USD,Alphabet,2024-05-14,yahoo_finance
GOOGL-20240515,4610.76,USD,Alphabet,2024-05-15,yahoo_finance
GOOGL-20240516,4814.24,USD,Alphabet,2024-05-16,yahoo_finance
GOOGL-20240517,4274.5,USD,Alphabet,2024-05-17,yahoo_finance
GOOGL-20240520,3957.62,USD,Alphabet,2024-05-20,yahoo_finance
GOOGL-20240521,2996.8,USD,Alphabet,2024-05-21,yahoo_finance
GOOGL-20240522,3127.82,USD,Alphabet,2024-05-22,yahoo_finance
GOOGL-20240523,3618.96,USD,Alphabet,2024-05-23,yahoo_finance
GOOGL-20240524,2877.45,USD,Alphabet,2024-05-24,yahoo_finance
GOOGL-20240528,3599.19,USD,Alphabet,2024-05-28,yahoo_finance
GOOGL-20240529,4080.35,USD,Alphabet,2024-05-29,yahoo_finance
GOOGL-20240530,3914.39,USD,Alphabet,2024-05-30,yahoo_finance
GOOGL-20240531,6439.49,USD,Alphabet,2024-05-31,yahoo_finance
GOOGL-20240603,4716.11,USD,Alphabet,2024-06-03,yahoo_finance
GOOGL-20240604,4633.11,USD,Alphabet,2024-06-04,yahoo_finance
GOOGL-20240605,3839.3,USD,Alphabet,2024-06-05,yahoo_finance
GOOGL-20240606,4075.47,USD,Alphabet,2024-06-06,yahoo_finance
GOOGL-20240607,3402.01,USD,Alphabet,2024-06-07,yahoo_finance
GOOGL-20240610,4123.1,USD,Alphabet,2024-06-10,yahoo_finance
GOOGL-20240611,3777.64,USD,Alphabet,2024-06-11,yahoo_finance
GOOGL-20240612,4919.09,USD,Alphabet,2024-06-12,yahoo_finance
GOOGL-20240613,3637.32,USD,Alphabet,2024-06-13,yahoo_finance
GOOGL-20240614,3170.92,USD,Alphabet,2024-06-14,yahoo_finance
GOOGL-20240617,3452.64,USD,Alphabet,2024-06-17,yahoo_finance
GOOGL-20240618,3802.17,USD,Alphabet,2024-06-18,yahoo_finance
GOOGL-20240620,3529.14,USD,Alphabet,2024-06-20,yahoo_finance
GOOGL-20240621,10302.01,USD,Alphabet,2024-06-21,yahoo_finance
GOOGL-20240624,3256.22,USD,Alphabet,2024-06-24,yahoo_finance
GOOGL-20240625,4226.6,USD,Alphabet,2024-06-25,yahoo_finance
GOOGL-20240626,3622.24,USD,Alphabet,2024-06-26,yahoo_finance
GOOGL-20240627,3470.11,USD,Alphabet,2024-06-27,yahoo_finance
GOOGL-20240628,5273.38,USD,Alphabet,2024-06-28,yahoo_finance
AMZN-20240401,5279.71,USD,Amazon,2024-04-01,yahoo_finance
AMZN-20240402,5892.57,USD,Amazon,2024-04-02,yahoo_finance
AMZN-20240403,5663.21,USD,Amazon,2024-04-03,yahoo_finance
AMZN-20240404,7492.37,USD,Amazon,2024-04-04,yahoo_finance
AMZN-20240405,7842.16,USD,Amazon,2024-04-05,yahoo_finance
AMZN-20240408,7263.39,USD,Amazon,2024-04-08,yahoo_finance
AMZN-20240409,6780.69,USD,Amazon,2024-04-09,yahoo_finance
AMZN-20240410,6671.74,USD,Amazon,2024-04-10,yahoo_finance
AMZN-20240411,7565.91,USD,Amazon,2024-04-11,yahoo_finance
AMZN-20240412,7186.26,USD,Amazon,2024-04-12,yahoo_finance
AMZN-20240415,8823.38,USD,Amazon,2024-04-15,yahoo_finance
AMZN-20240416,6029.63,USD,Amazon,2024-04-16,yahoo_finance
AMZN-20240417,5684.89,USD,Amazon,2024-04-17,yahoo_finance
AMZN-20240418,5506.32,USD,Amazon,2024-04-18,yahoo_finance
AMZN-20240419,9779.4,USD,Amazon,2024-04-19,yahoo_finance
AMZN-20240422,6721.43,USD,Amazon,2024-04-22,yahoo_finance
AMZN-20240423,6651.33,USD,Amazon,2024-04-23,yahoo_finance
AMZN-20240424,6036.75,USD,Amazon,2024-04-24,yahoo_finance
AMZN-20240425,8553.14,USD,Amazon,2024-04-25,yahoo_finance
AMZN-20240426,7888.87,USD,Amazon,2024-04-26,yahoo_finance
AMZN-20240429,9783.4,USD,Amazon,2024-04-29,yahoo_finance
AMZN-20240430,16561.97,USD,Amazon,2024-04-30,yahoo_finance
AMZN-20240501,16941.47,USD,Amazon,2024-05-01,yahoo_finance
AMZN-20240502,10030.94,USD,Amazon,2024-05-02,yahoo_finance
AMZN-20240503,7294.22,USD,Amazon,2024-05-03,yahoo_finance
AMZN-20240506,6552.66,USD,Amazon,2024-05-06,yahoo_finance
AMZN-20240507,6427.07,USD,Amazon,2024-05-07,yahoo_finance
AMZN-20240508,4913.64,USD,Amazon,2024-05-08,yahoo_finance
AMZN-20240509,8218.31,USD,Amazon,2024-05-09,yahoo_finance
AMZN-20240510,6400.9,USD,Amazon,2024-05-10,yahoo_finance
AMZN-20240513,4645.33,USD,Amazon,2024-05-13,yahoo_finance
AMZN-20240514,7239.27,USD,Amazon,2024-05-14,yahoo_finance
AMZN-20240515,14034.79,USD,Amazon,2024-05-15,yahoo_finance
AMZN-20240516,7131.18,USD,Amazon,2024-05-16,yahoo_finance
AMZN-20240517,6127.55,USD,Amazon,2024-05-17,yahoo_finance
AMZN-20240520,5600.14,USD,Amazon,2024-05-20,yahoo_finance
AMZN-20240521,9311.18,USD,Amazon,2024-05-21,yahoo_finance
AMZN-20240522,5154.89,USD,Amazon,2024-05-22,yahoo_finance
AMZN-20240523,6095.99,USD,Amazon,2024-05-23,yahoo_finance
AMZN-20240524,4965.49,USD,Amazon,2024-05-24,yahoo_finance
AMZN-20240528,5451.2,USD,Amazon,2024-05-28,yahoo_finance
AMZN-20240529,5826.33,USD,Amazon,2024-05-29,yahoo_finance
AMZN-20240530,5233.4,USD,Amazon,2024-05-30,yahoo_finance
AMZN-20240531,10393.0,USD,Amazon,2024-05-31,yahoo_finance
AMZN-20240603,5490.48,USD,Amazon,2024-06-03,yahoo_finance
AMZN-20240604,4877.76,USD,Amazon,2024-06-04,yahoo_finance
AMZN-20240605,5822.06,USD,Amazon,2024-06-05,yahoo_finance
AMZN-20240606,5803.67,USD,Amazon,2024-06-06,yahoo_finance
AMZN-20240607,5164.36,USD,Amazon,2024-06-07,yahoo_finance
AMZN-20240610,6443.39,USD,Amazon,2024-06-10,yahoo_finance
AMZN-20240611,5104.84,USD,Amazon,2024-06-11,yahoo_finance
AMZN-20240612,6351.31,USD,Amazon,2024-06-12,yahoo_finance
AMZN-20240613,7302.0,USD,Amazon,2024-06-13,yahoo_finance
AMZN-20240614,4675.32,USD,Amazon,2024-06-14,yahoo_finance
AMZN-20240617,6552.89,USD,Amazon,2024-06-17,yahoo_finance
AMZN-20240618,6701.67,USD,Amazon,2024-06-18,yahoo_finance
AMZN-20240620,8323.66,USD,Amazon,2024-06-20,yahoo_finance
AMZN-20240621,13385.45,USD,Amazon,2024-06-21,yahoo_finance
AMZN-20240624,9391.77,USD,Amazon,2024-06-24,yahoo_finance
AMZN-20240625,8453.57,USD,Amazon,2024-06-25,yahoo_finance
AMZN-20240626,12604.77,USD,Amazon,2024-06-26,yahoo_finance
AMZN-20240627,14719.55,USD,Amazon,2024-06-27,yahoo_finance
AMZN-20240628,14866.76,USD,Amazon,2024-06-28,yahoo_finance
NVDA-20240401,40860.87,USD,Nvidia,2024-04-01,yahoo_finance
NVDA-20240402,38716.59,USD,Nvidia,2024-04-02,yahoo_finance
NVDA-20240403,32904.07,USD,Nvidia,2024-04-03,yahoo_finance
NVDA-20240404,37344.59,USD,Nvidia,2024-04-04,yahoo_finance
NVDA-20240405,35155.02,USD,Nvidia,2024-04-05,yahoo_finance
NVDA-20240408,24663.89,USD,Nvidia,2024-04-08,yahoo_finance
NVDA-20240409,42797.94,USD,Nvidia,2024-04-09,yahoo_finance
NVDA-20240410,37573.46,USD,Nvidia,2024-04-10,yahoo_finance
NVDA-20240411,39091.15,USD,Nvidia,2024-04-11,yahoo_finance
NVDA-20240412,37616.99,USD,Nvidia,2024-04-12,yahoo_finance
NVDA-20240415,38083.58,USD,Nvidia,2024-04-15,yahoo_finance
NVDA-20240416,32364.89,USD,Nvidia,2024-04-16,yahoo_finance
NVDA-20240417,41607.46,USD,Nvidia,2024-04-17,yahoo_finance
NVDA-20240418,37848.59,USD,Nvidia,2024-04-18,yahoo_finance
NVDA-20240419,66652.48,USD,Nvidia,2024-04-19,yahoo_finance
NVDA-20240422,47393.09,USD,Nvidia,2024-04-22,yahoo_finance
NVDA-20240423,36126.96,USD,Nvidia,2024-04-23,yahoo_finance
NVDA-20240424,40788.18,USD,Nvidia,2024-04-24,yahoo_finance
NVDA-20240425,35069.15,USD,Nvidia,2024-04-25,yahoo_finance
NVDA-20240426,48315.69,USD,Nvidia,2024-04-26,yahoo_finance
NVDA-20240429,34115.68,USD,Nvidia,2024-04-29,yahoo_finance
NVDA-20240430,31407.46,USD,Nvidia,2024-04-30,yahoo_finance
NVDA-20240501,46465.35,USD,Nvidia,2024-05-01,yahoo_finance
NVDA-20240502,32411.78,USD,Nvidia,2024-05-02,yahoo_finance
NVDA-20240503,35348.35,USD,Nvidia,2024-05-03,yahoo_finance
NVDA-20240506,34643.8,USD,Nvidia,2024-05-06,yahoo_finance
NVDA-20240507,39580.73,USD,Nvidia,2024-05-07,yahoo_finance
NVDA-20240508,29432.48,USD,Nvidia,2024-05-08,yahoo_finance
NVDA-20240509,33528.6,USD,Nvidia,2024-05-09,yahoo_finance
NVDA-20240510,30121.34,USD,Nvidia,2024-05-10,yahoo_finance
NVDA-20240513,26172.02,USD,Nvidia,2024-05-13,yahoo_finance
NVDA-20240514,27072.42,USD,Nvidia,2024-05-14,yahoo_finance
NVDA-20240515,39507.97,USD,Nvidia,2024-05-15,yahoo_finance
NVDA-20240516,30550.55,USD,Nvidia,2024-05-16,yahoo_finance
NVDA-20240517,33245.1,USD,Nvidia,2024-05-17,yahoo_finance
NVDA-20240520,30195.41,USD,Nvidia,2024-05-20,yahoo_finance
NVDA-20240521,31359.15,USD,Nvidia,2024-05-21,yahoo_finance
NVDA-20240522,52064.75,USD,Nvidia,2024-05-22,yahoo_finance
NVDA-20240523,86630.02,USD,Nvidia,2024-05-23,yahoo_finance
NVDA-20240524,45702.0,USD,Nvidia,2024-05-24,yahoo_finance
NVDA-20240528,74304.43,USD,Nvidia,2024-05-28,yahoo_finance
NVDA-20240529,63972.17,USD,Nvidia,2024-05-29,yahoo_finance
NVDA-20240530,53512.91,USD,Nvidia,2024-05-30,yahoo_finance
NVDA-20240531,67195.94,USD,Nvidia,2024-05-31,yahoo_finance
NVDA-20240603,50386.64,USD,Nvidia,2024-06-03,yahoo_finance
NVDA-20240604,46935.35,USD,Nvidia,2024-06-04,yahoo_finance
NVDA-20240605,64661.05,USD,Nvidia,2024-06-05,yahoo_finance
NVDA-20240606,80381.52,USD,Nvidia,2024-06-06,yahoo_finance
NVDA-20240607,49824.4,USD,Nvidia,2024-06-07,yahoo_finance
NVDA-20240610,38151.61,USD,Nvidia,2024-06-10,yahoo_finance
NVDA-20240611,26895.7,USD,Nvidia,2024-06-11,yahoo_finance
NVDA-20240612,37491.22,USD,Nvidia,2024-06-12,yahoo_finance
NVDA-20240613,33773.62,USD,Nvidia,2024-06-13,yahoo_finance
NVDA-20240614,40773.52,USD,Nvidia,2024-06-14,yahoo_finance
NVDA-20240617,37770.1,USD,Nvidia,2024-06-17,yahoo_finance
NVDA-20240618,39886.72,USD,Nvidia,2024-06-18,yahoo_finance
NVDA-20240620,67681.11,USD,Nvidia,2024-06-20,yahoo_finance
NVDA-20240621,82160.74,USD,Nvidia,2024-06-21,yahoo_finance
NVDA-20240624,56200.45,USD,Nvidia,2024-06-24,yahoo_finance
NVDA-20240625,52200.37,USD,Nvidia,2024-06-25,yahoo_finance
NVDA-20240626,45858.05,USD,Nvidia,2024-06-26,yahoo_finance
NVDA-20240627,31301.27,USD,Nvidia,2024-06-27,yahoo_finance
NVDA-20240628,38960.15,USD,Nvidia,2024-06-28,yahoo_finance
META-20240401,4512.92,USD,Meta,2024-04-01,yahoo_finance
META-20240402,5474.25,USD,Meta,2024-04-02,yahoo_finance
META-20240403,6089.86,USD,Meta,2024-04-03,yahoo_finance
META-20240404,13436.18,USD,Meta,2024-04-04,yahoo_finance
META-20240405,10089.91,USD,Meta,2024-04-05,yahoo_finance
META-20240408,6839.2,USD,Meta,2024-04-08,yahoo_finance
META-20240409,5577.69,USD,Meta,2024-04-09,yahoo_finance
META-20240410,5895.71,USD,Meta,2024-04-10,yahoo_finance
META-20240411,5388.38,USD,Meta,2024-04-11,yahoo_finance
META-20240412,6093.56,USD,Meta,2024-04-12,yahoo_finance
META-20240415,6714.04,USD,Meta,2024-04-15,yahoo_finance
META-20240416,4888.45,USD,Meta,2024-04-16,yahoo_finance
META-20240417,5985.19,USD,Meta,2024-04-17,yahoo_finance
META-20240418,7380.97,USD,Meta,2024-04-18,yahoo_finance
META-20240419,12048.69,USD,Meta,2024-04-19,yahoo_finance
META-20240422,8263.98,USD,Meta,2024-04-22,yahoo_finance
META-20240423,7430.42,USD,Meta,2024-04-23,yahoo_finance
META-20240424,18515.31,USD,Meta,2024-04-24,yahoo_finance
META-20240425,36339.94,USD,Meta,2024-04-25,yahoo_finance
META-20240426,14394.19,USD,Meta,2024-04-26,yahoo_finance
META-20240429,9239.81,USD,Meta,2024-04-29,yahoo_finance
META-20240430,7874.44,USD,Meta,2024-04-30,yahoo_finance
META-20240501,8875.11,USD,Meta,2024-05-01,yahoo_finance
META-20240502,6677.67,USD,Meta,2024-05-02,yahoo_finance
META-20240503,7402.23,USD,Meta,2024-05-03,yahoo_finance
META-20240506,6981.92,USD,Meta,2024-05-06,yahoo_finance
META-20240507,6235.33,USD,Meta,2024-05-07,yahoo_finance
META-20240508,5484.63,USD,Meta,2024-05-08,yahoo_finance
META-20240509,4456.66,USD,Meta,2024-05-09,yahoo_finance
META-20240510,5084.68,USD,Meta,2024-05-10,yahoo_finance
META-20240513,6818.92,USD,Meta,2024-05-13,yahoo_finance
META-20240514,4911.03,USD,Meta,2024-05-14,yahoo_finance
META-20240515,6265.94,USD,Meta,2024-05-15,yahoo_finance
META-20240516,7806.58,USD,Meta,2024-05-16,yahoo_finance
META-20240517,5065.73,USD,Meta,2024-05-17,yahoo_finance
META-20240520,5469.49,USD,Meta,2024-05-20,yahoo_finance
META-20240521,5419.04,USD,Meta,2024-05-21,yahoo_finance
META-20240522,4682.82,USD,Meta,2024-05-22,yahoo_finance
META-20240523,5435.09,USD,Meta,2024-05-23,yahoo_finance
META-20240524,5711.54,USD,Meta,2024-05-24,yahoo_finance
META-20240528,4850.69,USD,Meta,2024-05-28,yahoo_finance
META-20240529,4347.07,USD,Meta,2024-05-29,yahoo_finance
META-20240530,4972.88,USD,Meta,2024-05-30,yahoo_finance
META-20240531,7845.48,USD,Meta,2024-05-31,yahoo_finance
META-20240603,5349.53,USD,Meta,2024-06-03,yahoo_finance
META-20240604,3358.47,USD,Meta,2024-06-04,yahoo_finance
META-20240605,7715.43,USD,Meta,2024-06-05,yahoo_finance
META-20240606,5231.62,USD,Meta,2024-06-06,yahoo_finance
META-20240607,4593.17,USD,Meta,2024-06-07,yahoo_finance
META-20240610,5601.65,USD,Meta,2024-06-10,yahoo_finance
META-20240611,4876.06,USD,Meta,2024-06-11,yahoo_finance
META-20240612,6056.47,USD,Meta,2024-06-12,yahoo_finance
META-20240613,4984.32,USD,Meta,2024-06-13,yahoo_finance
META-20240614,5134.58,USD,Meta,2024-06-14,yahoo_finance
META-20240617,5675.19,USD,Meta,2024-06-17,yahoo_finance
META-20240618,6486.05,USD,Meta,2024-06-18,yahoo_finance
META-20240620,5886.63,USD,Meta,2024-06-20,yahoo_finance
META-20240621,10999.3,USD,Meta,2024-06-21,yahoo_finance
META-20240624,6709.12,USD,Meta,2024-06-24,yahoo_finance
META-20240625,6124.07,USD,Meta,2024-06-25,yahoo_finance
META-20240626,4531.49,USD,Meta,2024-06-26,yahoo_finance
META-20240627,5228.35,USD,Meta,2024-06-27,yahoo_finance
META-20240628,7948.51,USD,Meta,2024-06-28,yahoo_finance
TSLA-20240401,14291.31,USD,Tesla,2024-04-01,yahoo_finance
