id,amount,currency,entity,date,source
GOOGL-20240111-0007,3383.19,USD,Alphabet,2024-01-11,yahoo_finance
GOOGL-20240112-0008,2657.78,USD,Alphabet,2024-01-12,yahoo_finance
GOOGL-20240116-0009,3203.84,USD,Alphabet,2024-01-16,yahoo_finance
GOOGL-20240117-0010,2942.11,USD,Alphabet,2024-01-17,yahoo_finance
GOOGL-20240118-0011,3663.81,USD,Alphabet,2024-01-18,yahoo_finance
GOOGL-20240119-0012,4975.6,USD,Alphabet,2024-01-19,yahoo_finance
GOOGL-20240122-0013,4662.4,USD,Alphabet,2024-01-22,yahoo_finance
GOOGL-20240123-0014,3155.29,USD,Alphabet,2024-01-23,yahoo_finance
GOOGL-20240124-0015,3721.46,USD,Alphabet,2024-01-24,yahoo_finance
GOOGL-20240125-0016,4390.58,USD,Alphabet,2024-01-25,yahoo_finance
GOOGL-20240126-0017,3941.94,USD,Alphabet,2024-01-26,yahoo_finance
GOOGL-20240129-0018,4230.21,USD,Alphabet,2024-01-29,yahoo_finance
GOOGL-20240130-0019,5457.71,USD,Alphabet,2024-01-30,yahoo_finance
AMZN-20240102-0000,7097.6,USD,Amazon,2024-01-02,yahoo_finance
AMZN-20240103-0001,7338.2,USD,Amazon,2024-01-03,yahoo_finance
AMZN-20240104-0002,8101.67,USD,Amazon,2024-01-04,yahoo_finance
AMZN-20240105-0003,6558.04,USD,Amazon,2024-01-05,yahoo_finance
AMZN-20240108-0004,6971.48,USD,Amazon,2024-01-08,yahoo_finance
AMZN-20240109-0005,6631.91,USD,Amazon,2024-01-09,yahoo_finance
AMZN-20240110-0006,6828.96,USD,Amazon,2024-01-10,yahoo_finance
AMZN-20240111-0007,7615.1,USD,Amazon,2024-01-11,yahoo_finance
AMZN-20240112-0008,6259.67,USD,Amazon,2024-01-12,yahoo_finance
AMZN-20240116-0009,6338.47,USD,Amazon,2024-01-16,yahoo_finance
AMZN-20240117-0010,5302.78,USD,Amazon,2024-01-17,yahoo_finance
AMZN-20240118-0011,5810.01,USD,Amazon,2024-01-18,yahoo_finance
AMZN-20240119-0012,8023.56,USD,Amazon,2024-01-19,yahoo_finance
AMZN-20240122-0013,6761.95,USD,Amazon,2024-01-22,yahoo_finance
AMZN-20240123-0014,5926.58,USD,Amazon,2024-01-23,yahoo_finance
AMZN-20240124-0015,7615.61,USD,Amazon,2024-01-24,yahoo_finance
AMZN-20240125-0016,6883.99,USD,Amazon,2024-01-25,yahoo_finance
AMZN-20240126-0017,8122.66,USD,Amazon,2024-01-26,yahoo_finance
AMZN-20240129-0018,7300.3,USD,Amazon,2024-01-29,yahoo_finance
AMZN-20240130-0019,7187.98,USD,Amazon,2024-01-30,yahoo_finance
NVDA-20240102-0000,19797.18,USD,Nvidia,2024-01-02,yahoo_finance
NVDA-20240103-0001,15255.38,USD,Nvidia,2024-01-03,yahoo_finance
NVDA-20240104-0002,14704.08,USD,Nvidia,2024-01-04,yahoo_finance
NVDA-20240105-0003,20364.72,USD,Nvidia,2024-01-05,yahoo_finance
NVDA-20240108-0004,33552.56,USD,Nvidia,2024-01-08,yahoo_finance
NVDA-20240109-0005,41057.44,USD,Nvidia,2024-01-09,yahoo_finance
NVDA-20240110-0006,28994.09,USD,Nvidia,2024-01-10,yahoo_finance
NVDA-20240111-0007,32695.53,USD,Nvidia,2024-01-11,yahoo_finance
NVDA-20240112-0008,19300.5,USD,Nvidia,2024-01-12,yahoo_finance
NVDA-20240116-0009,25332.74,USD,Nvidia,2024-01-16,yahoo_finance
NVDA-20240117-0010,26574.96,USD,Nvidia,2024-01-17,yahoo_finance
NVDA-20240118-0011,28059.5,USD,Nvidia,2024-01-18,yahoo_finance
NVDA-20240119-0012,32313.67,USD,Nvidia,2024-01-19,yahoo_finance
NVDA-20240122-0013,27004.07,USD,Nvidia,2024-01-22,yahoo_finance
NVDA-20240123-0014,17631.04,USD,Nvidia,2024-01-23,yahoo_finance
NVDA-20240124-0015,34358.35,USD,Nvidia,2024-01-24,yahoo_finance
NVDA-20240125-0016,29729.1,USD,Nvidia,2024-01-25,yahoo_finance
NVDA-20240126-0017,23806.4,USD,Nvidia,2024-01-26,yahoo_finance
NVDA-20240129-0018,21770.3,USD,Nvidia,2024-01-29,yahoo_finance
NVDA-20240130-0019,25767.73,USD,Nvidia,2024-01-30,yahoo_finance
META-20240102-0000,6542.78,USD,Meta,2024-01-02,yahoo_finance
META-20240103-0001,5281.0,USD,Meta,2024-01-03,yahoo_finance
META-20240104-0002,4167.41,USD,Meta,2024-01-04,yahoo_finance
META-20240105-0003,4861.24,USD,Meta,2024-01-05,yahoo_finance
META-20240108-0004,4943.07,USD,Meta,2024-01-08,yahoo_finance
META-20240109-0005,4774.93,USD,Meta,2024-01-09,yahoo_finance
META-20240110-0006,8129.96,USD,Meta,2024-01-10,yahoo_finance
META-20240111-0007,6310.8,USD,Meta,2024-01-11,yahoo_finance
META-20240112-0008,7175.1,USD,Meta,2024-01-12,yahoo_finance
META-20240116-0009,5580.88,USD,Meta,2024-01-16,yahoo_finance
META-20240117-0010,4650.94,USD,Meta,2024-01-17,yahoo_finance
META-20240118-0011,6103.45,USD,Meta,2024-01-18,yahoo_finance
META-20240119-0012,8244.97,USD,Meta,2024-01-19,yahoo_finance
META-20240122-0013,6697.5,USD,Meta,2024-01-22,yahoo_finance
META-20240123-0014,5926.44,USD,Meta,2024-01-23,yahoo_finance
META-20240124-0015,6085.65,USD,Meta,2024-01-24,yahoo_finance
META-20240125-0016,5887.32,USD,Meta,2024-01-25,yahoo_finance
META-20240126-0017,5147.94,USD,Meta,2024-01-26,yahoo_finance
META-20240129-0018,7457.55,USD,Meta,2024-01-29,yahoo_finance
META-20240130-0019,7389.01,USD,Meta,2024-01-30,yahoo_finance
TSLA-20240102-0000,25998.2,USD,Tesla,2024-01-02,yahoo_finance
TSLA-20240103-0001,28872.15,USD,Tesla,2024-01-03,yahoo_finance
TSLA-20240104-0002,24418.59,USD,Tesla,2024-01-04,yahoo_finance
TSLA-20240105-0003,21965.19,USD,Tesla,2024-01-05,yahoo_finance
TSLA-20240108-0004,20478.31,USD,Tesla,2024-01-08,yahoo_finance
TSLA-20240109-0005,22721.97,USD,Tesla,2024-01-09,yahoo_finance
TSLA-20240110-0006,21435.57,USD,Tesla,2024-01-10,yahoo_finance
TSLA-20240111-0007,24056.6,USD,Tesla,2024-01-11,yahoo_finance
TSLA-20240112-0008,26933.06,USD,Tesla,2024-01-12,yahoo_finance
TSLA-20240116-0009,25367.72,USD,Tesla,2024-01-16,yahoo_finance
TSLA-20240117-0010,22237.09,USD,Tesla,2024-01-17,yahoo_finance
TSLA-20240118-0011,23009.19,USD,Tesla,2024-01-18,yahoo_finance
TSLA-20240119-0012,21698.61,USD,Tesla,2024-01-19,yahoo_finance
TSLA-20240122-0013,24628.48,USD,Tesla,2024-01-22,yahoo_finance
TSLA-20240123-0014,22295.56,USD,Tesla,2024-01-23,yahoo_finance
TSLA-20240124-0015,25639.97,USD,Tesla,2024-01-24,yahoo_finance
TSLA-20240125-0016,36174.77,USD,Tesla,2024-01-25,yahoo_finance
TSLA-20240126-0017,19670.64,USD,Tesla,2024-01-26,yahoo_finance
TSLA-20240129-0018,23868.75,USD,Tesla,2024-01-29,yahoo_finance
TSLA-20240130-0019,21071.51,USD,Tesla,2024-01-30,yahoo_finance
JPM-20240102-0000,1626.41,USD,JPMorgan,2024-01-02,yahoo_finance
JPM-20240103-0001,1599.02,USD,JPMorgan,2024-01-03,yahoo_finance
JPM-20240104-0002,1956.02,USD,JPMorgan,2024-01-04,yahoo_finance
JPM-20240105-0003,1652.79,USD,JPMorgan,2024-01-05,yahoo_finance
JPM-20240108-0004,1841.22,USD,JPMorgan,2024-01-08,yahoo_finance
JPM-20240109-0005,1614.18,USD,JPMorgan,2024-01-09,yahoo_finance
JPM-20240110-0006,1576.28,USD,JPMorgan,2024-01-10,yahoo_finance
JPM-20240111-0007,1934.75,USD,JPMorgan,2024-01-11,yahoo_finance
JPM-20240112-0008,3131.74,USD,JPMorgan,2024-01-12,yahoo_finance
JPM-20240116-0009,2755.02,USD,JPMorgan,2024-01-16,yahoo_finance
JPM-20240117-0010,1768.96,USD,JPMorgan,2024-01-17,yahoo_finance
JPM-20240118-0011,1497.16,USD,JPMorgan,2024-01-18,yahoo_finance
JPM-20240119-0012,2129.04,USD,JPMorgan,2024-01-19,yahoo_finance
JPM-20240122-0013,2081.43,USD,JPMorgan,2024-01-22,yahoo_finance
JPM-20240123-0014,1346.67,USD,JPMorgan,2024-01-23,yahoo_finance
JPM-20240124-0015,1619.74,USD,JPMorgan,2024-01-24,yahoo_finance
JPM-20240125-0016,1462.66,USD,JPMorgan,2024-01-25,yahoo_finance
JPM-20240126-0017,1222.18,USD,JPMorgan,2024-01-26,yahoo_finance
JPM-20240129-0018,1147.7,USD,JPMorgan,2024-01-29,yahoo_finance
JPM-20240130-0019,1818.2,USD,JPMorgan,2024-01-30,yahoo_finance
GS-20240102-0000,836.42,USD,Goldman Sachs,2024-01-02,yahoo_finance
GS-20240103-0001,823.19,USD,Goldman Sachs,2024-01-03,yahoo_finance
GS-20240104-0002,589.86,USD,Goldman Sachs,2024-01-04,yahoo_finance
GS-20240105-0003,1071.79,USD,Goldman Sachs,2024-01-05,yahoo_finance
GS-20240108-0004,704.19,USD,Goldman Sachs,2024-01-08,yahoo_finance
GS-20240109-0005,624.14,USD,Goldman Sachs,2024-01-09,yahoo_finance
GS-20240110-0006,562.53,USD,Goldman Sachs,2024-01-10,yahoo_finance
GS-20240111-0007,798.77,USD,Goldman Sachs,2024-01-11,yahoo_finance
GS-20240112-0008,799.56,USD,Goldman Sachs,2024-01-12,yahoo_finance
GS-20240116-0009,1421.89,USD,Goldman Sachs,2024-01-16,yahoo_finance
GS-20240117-0010,867.03,USD,Goldman Sachs,2024-01-17,yahoo_finance
GS-20240118-0011,635.41,USD,Goldman Sachs,2024-01-18,yahoo_finance
GS-20240119-0012,947.04,USD,Goldman Sachs,2024-01-19,yahoo_finance
GS-20240122-0013,1073.69,USD,Goldman Sachs,2024-01-22,yahoo_finance
GS-20240123-0014,1200.81,USD,Goldman Sachs,2024-01-23,yahoo_finance
GS-20240124-0015,807.39,USD,Goldman Sachs,2024-01-24,yahoo_finance
GS-20240125-0016,865.59,USD,Goldman Sachs,2024-01-25,yahoo_finance
GS-20240126-0017,1245.86,USD,Goldman Sachs,2024-01-26,yahoo_finance
GS-20240129-0018,591.25,USD,Goldman Sachs,2024-01-29,yahoo_finance
GS-20240130-0019,1435.31,USD,Goldman Sachs,2024-01-30,yahoo_finance
MS-20240102-0000,534.61,USD,Morgan Stanley,2024-01-02,yahoo_finance
MS-20240103-0001,638.96,USD,Morgan Stanley,2024-01-03,yahoo_finance
MS-20240104-0002,747.38,USD,Morgan Stanley,2024-01-04,yahoo_finance
MS-20240105-0003,521.81,USD,Morgan Stanley,2024-01-05,yahoo_finance
MS-20240108-0004,585.02,USD,Morgan Stanley,2024-01-08,yahoo_finance
MS-20240109-0005,649.08,USD,Morgan Stanley,2024-01-09,yahoo_finance
MS-20240110-0006,588.52,USD,Morgan Stanley,2024-01-10,yahoo_finance
MS-20240111-0007,789.97,USD,Morgan Stanley,2024-01-11,yahoo_finance
MS-20240112-0008,691.49,USD,Morgan Stanley,2024-01-12,yahoo_finance
MS-20240116-0009,1625.81,USD,Morgan Stanley,2024-01-16,yahoo_finance
MS-20240117-0010,1347.84,USD,Morgan Stanley,2024-01-17,yahoo_finance
MS-20240118-0011,1169.72,USD,Morgan Stanley,2024-01-18,yahoo_finance
MS-20240119-0012,1171.65,USD,Morgan Stanley,2024-01-19,yahoo_finance
MS-20240122-0013,925.41,USD,Morgan Stanley,2024-01-22,yahoo_finance
MS-20240123-0014,689.01,USD,Morgan Stanley,2024-01-23,yahoo_finance
MS-20240124-0015,1014.74,USD,Morgan Stanley,2024-01-24,yahoo_finance
MS-20240125-0016,718.53,USD,Morgan Stanley,2024-01-25,yahoo_finance
MS-20240126-0017,520.02,USD,Morgan Stanley,2024-01-26,yahoo_finance
MS-20240129-0018,605.27,USD,Morgan Stanley,2024-01-29,yahoo_finance
MS-20240130-0019,539.65,USD,Morgan Stanley,2024-01-30,yahoo_finance
MC.PA-20240102-0000,185.3,EUR,LVMH,2024-01-02,yahoo_finance
MC.PA-20240103-0001,277.28,EUR,LVMH,2024-01-03,yahoo_finance
MC.PA-20240104-0002,202.39,EUR,LVMH,2024-01-04,yahoo_finance
MC.PA-20240105-0003,225.05,EUR,LVMH,2024-01-05,yahoo_finance
MC.PA-20240108-0004,220.21,EUR,LVMH,2024-01-08,yahoo_finance
MC.PA-20240109-0005,203.15,EUR,LVMH,2024-01-09,yahoo_finance
MC.PA-20240110-0006,212.56,EUR,LVMH,2024-01-10,yahoo_finance
MC.PA-20240111-0007,254.27,EUR,LVMH,2024-01-11,yahoo_finance
MC.PA-20240112-0008,327.47,EUR,LVMH,2024-01-12,yahoo_finance
MC.PA-20240115-0009,150.07,EUR,LVMH,2024-01-15,yahoo_finance
MC.PA-20240116-0010,190.17,EUR,LVMH,2024-01-16,yahoo_finance
MC.PA-20240117-0011,312.85,EUR,LVMH,2024-01-17,yahoo_finance
MC.PA-20240118-0012,391.46,EUR,LVMH,2024-01-18,yahoo_finance
MC.PA-20240119-0013,212.08,EUR,LVMH,2024-01-19,yahoo_finance
MC.PA-20240122-0014,192.48,EUR,LVMH,2024-01-22,yahoo_finance
MC.PA-20240123-0015,219.07,EUR,LVMH,2024-01-23,yahoo_finance
MC.PA-20240124-0016,338.78,EUR,LVMH,2024-01-24,yahoo_finance
MC.PA-20240125-0017,251.1,EUR,LVMH,2024-01-25,yahoo_finance
MC.PA-20240126-0018,1107.57,EUR,LVMH,2024-01-26,yahoo_finance
MC.PA-20240129-0019,358.28,EUR,LVMH,2024-01-29,yahoo_finance
MC.PA-20240130-0020,260.89,EUR,LVMH,2024-01-30,yahoo_finance
AI.PA-20240102-0000,86.34,EUR,Air Liquide,2024-01-02,yahoo_finance
AI.PA-20240103-0001,103.14,EUR,Air Liquide,2024-01-03,yahoo_finance
AI.PA-20240104-0002,85.36,EUR,Air Liquide,2024-01-04,yahoo_finance
AI.PA-20240105-0003,77.81,EUR,Air Liquide,2024-01-05,yahoo_finance
AI.PA-20240108-0004,63.1,EUR,Air Liquide,2024-01-08,yahoo_finance
AI.PA-20240109-0005,64.67,EUR,Air Liquide,2024-01-09,yahoo_finance
AI.PA-20240110-0006,61.55,EUR,Air Liquide,2024-01-10,yahoo_finance
AI.PA-20240111-0007,94.95,EUR,Air Liquide,2024-01-11,yahoo_finance
AI.PA-20240112-0008,101.34,EUR,Air Liquide,2024-01-12,yahoo_finance
AI.PA-20240115-0009,47.98,EUR,Air Liquide,2024-01-15,yahoo_finance
AI.PA-20240116-0010,75.37,EUR,Air Liquide,2024-01-16,yahoo_finance
AI.PA-20240117-0011,92.59,EUR,Air Liquide,2024-01-17,yahoo_finance
AI.PA-20240118-0012,91.95,EUR,Air Liquide,2024-01-18,yahoo_finance
AI.PA-20240119-0013,98.62,EUR,Air Liquide,2024-01-19,yahoo_finance
AI.PA-20240122-0014,95.74,EUR,Air Liquide,2024-01-22,yahoo_finance
AI.PA-20240123-0015,91.37,EUR,Air Liquide,2024-01-23,yahoo_finance
AI.PA-20240124-0016,98.73,EUR,Air Liquide,2024-01-24,yahoo_finance
AI.PA-20240125-0017,88.59,EUR,Air Liquide,2024-01-25,yahoo_finance
AI.PA-20240126-0018,104.15,EUR,Air Liquide,2024-01-26,yahoo_finance
AI.PA-20240129-0019,74.31,EUR,Air Liquide,2024-01-29,yahoo_finance
AI.PA-20240130-0020,61.2,EUR,Air Liquide,2024-01-30,yahoo_finance
TTE.PA-20240102-0000,243.6,EUR,TotalEnergies,2024-01-02,yahoo_finance
TTE.PA-20240103-0001,190.61,EUR,TotalEnergies,2024-01-03,yahoo_finance
TTE.PA-20240104-0002,218.53,EUR,TotalEnergies,2024-01-04,yahoo_finance
TTE.PA-20240105-0003,131.33,EUR,TotalEnergies,2024-01-05,yahoo_finance
TTE.PA-20240108-0004,208.81,EUR,TotalEnergies,2024-01-08,yahoo_finance
TTE.PA-20240109-0005,162.28,EUR,TotalEnergies,2024-01-09,yahoo_finance
TTE.PA-20240110-0006,145.69,EUR,TotalEnergies,2024-01-10,yahoo_finance
TTE.PA-20240111-0007,224.26,EUR,TotalEnergies,2024-01-11,yahoo_finance
TTE.PA-20240112-0008,161.32,EUR,TotalEnergies,2024-01-12,yahoo_finance
TTE.PA-20240115-0009,109.59,EUR,TotalEnergies,2024-01-15,yahoo_finance
TTE.PA-20240116-0010,183.51,EUR,TotalEnergies,2024-01-16,yahoo_finance
TTE.PA-20240117-0011,238.88,EUR,TotalEnergies,2024-01-17,yahoo_finance
TTE.PA-20240118-0012,192.2,EUR,TotalEnergies,2024-01-18,yahoo_finance
TTE.PA-20240119-0013,176.57,EUR,TotalEnergies,2024-01-19,yahoo_finance
TTE.PA-20240122-0014,205.19,EUR,TotalEnergies,2024-01-22,yahoo_finance
TTE.PA-20240123-0015,195.03,EUR,TotalEnergies,2024-01-23,yahoo_finance
TTE.PA-20240124-0016,225.1,EUR,TotalEnergies,2024-01-24,yahoo_finance
TTE.PA-20240125-0017,161.97,EUR,TotalEnergies,2024-01-25,yahoo_finance
TTE.PA-20240126-0018,185.5,EUR,TotalEnergies,2024-01-26,yahoo_finance
TTE.PA-20240129-0019,181.73,EUR,TotalEnergies,2024-01-29,yahoo_finance
TTE.PA-20240130-0020,150.9,EUR,TotalEnergies,2024-01-30,yahoo_finance
SAN.PA-20240102-0000,91.75,EUR,Sanofi,2024-01-02,yahoo_finance
SAN.PA-20240103-0001,99.72,EUR,Sanofi,2024-01-03,yahoo_finance
SAN.PA-20240104-0002,98.37,EUR,Sanofi,2024-01-04,yahoo_finance
SAN.PA-20240105-0003,112.76,EUR,Sanofi,2024-01-05,yahoo_finance
SAN.PA-20240108-0004,78.81,EUR,Sanofi,2024-01-08,yahoo_finance
SAN.PA-20240109-0005,97.97,EUR,Sanofi,2024-01-09,yahoo_finance
SAN.PA-20240110-0006,120.89,EUR,Sanofi,2024-01-10,yahoo_finance
SAN.PA-20240111-0007,111.51,EUR,Sanofi,2024-01-11,yahoo_finance
SAN.PA-20240112-0008,93.23,EUR,Sanofi,2024-01-12,yahoo_finance
SAN.PA-20240115-0009,83.77,EUR,Sanofi,2024-01-15,yahoo_finance
SAN.PA-20240116-0010,92.07,EUR,Sanofi,2024-01-16,yahoo_finance
SAN.PA-20240117-0011,119.01,EUR,Sanofi,2024-01-17,yahoo_finance
SAN.PA-20240118-0012,138.35,EUR,Sanofi,2024-01-18,yahoo_finance
SAN.PA-20240119-0013,99.41,EUR,Sanofi,2024-01-19,yahoo_finance
SAN.PA-20240122-0014,100.9,EUR,Sanofi,2024-01-22,yahoo_finance
SAN.PA-20240123-0015,151.68,EUR,Sanofi,2024-01-23,yahoo_finance
SAN.PA-20240124-0016,125.39,EUR,Sanofi,2024-01-24,yahoo_finance
SAN.PA-20240125-0017,127.81,EUR,Sanofi,2024-01-25,yahoo_finance
SAN.PA-20240126-0018,121.06,EUR,Sanofi,2024-01-26,yahoo_finance
SAN.PA-20240129-0019,90.84,EUR,Sanofi,2024-01-29,yahoo_finance
SAN.PA-20240130-0020,99.58,EUR,Sanofi,2024-01-30,yahoo_finance
AIR.PA-20240102-0000,111.0,EUR,Airbus,2024-01-02,yahoo_finance
AIR.PA-20240103-0001,113.03,EUR,Airbus,2024-01-03,yahoo_finance
AIR.PA-20240104-0002,107.33,EUR,Airbus,2024-01-04,yahoo_finance
AIR.PA-20240105-0003,77.18,EUR,Airbus,2024-01-05,yahoo_finance
AIR.PA-20240108-0004,101.02,EUR,Airbus,2024-01-08,yahoo_finance
AIR.PA-20240109-0005,90.93,EUR,Airbus,2024-01-09,yahoo_finance
AIR.PA-20240110-0006,63.71,EUR,Airbus,2024-01-10,yahoo_finance
AIR.PA-20240111-0007,88.44,EUR,Airbus,2024-01-11,yahoo_finance
AIR.PA-20240112-0008,209.14,EUR,Airbus,2024-01-12,yahoo_finance
AIR.PA-20240115-0009,89.72,EUR,Airbus,2024-01-15,yahoo_finance
AIR.PA-20240116-0010,97.81,EUR,Airbus,2024-01-16,yahoo_finance
AIR.PA-20240117-0011,102.37,EUR,Airbus,2024-01-17,yahoo_finance
AIR.PA-20240118-0012,117.43,EUR,Airbus,2024-01-18,yahoo_finance
AIR.PA-20240119-0013,107.2,EUR,Airbus,2024-01-19,yahoo_finance
AIR.PA-20240122-0014,95.13,EUR,Airbus,2024-01-22,yahoo_finance
AIR.PA-20240123-0015,144.09,EUR,Airbus,2024-01-23,yahoo_finance
AIR.PA-20240124-0016,146.98,EUR,Airbus,2024-01-24,yahoo_finance
AIR.PA-20240125-0017,84.85,EUR,Airbus,2024-01-25,yahoo_finance
AIR.PA-20240126-0018,112.16,EUR,Airbus,2024-01-26,yahoo_finance
AIR.PA-20240129-0019,87.47,EUR,Airbus,2024-01-29,yahoo_finance
AIR.PA-20240130-0020,71.36,EUR,Airbus,2024-01-30,yahoo_finance
