id,amount,currency,entity,date,source
AAPL-20241206,8905.01,USD,Apple,2024-12-06,yahoo_finance
AAPL-20241209,10957.33,USD,Apple,2024-12-09,yahoo_finance
AAPL-20241210,9096.69,USD,Apple,2024-12-10,yahoo_finance
AAPL-20241211,11082.24,USD,Apple,2024-12-11,yahoo_finance
AAPL-20241212,8083.35,USD,Apple,2024-12-12,yahoo_finance
AAPL-20241213,8182.13,USD,Apple,2024-12-13,yahoo_finance
AAPL-20241216,12906.96,USD,Apple,2024-12-16,yahoo_finance
AAPL-20241217,12947.09,USD,Apple,2024-12-17,yahoo_finance
AAPL-20241218,14006.3,USD,Apple,2024-12-18,yahoo_finance
AAPL-20241219,15125.16,USD,Apple,2024-12-19,yahoo_finance
AAPL-20241220,37332.14,USD,Apple,2024-12-20,yahoo_finance
AAPL-20241223,10373.36,USD,Apple,2024-12-23,yahoo_finance
AAPL-20241224,5966.61,USD,Apple,2024-12-24,yahoo_finance
AAPL-20241226,7016.62,USD,Apple,2024-12-26,yahoo_finance
AAPL-20241227,10766.77,USD,Apple,2024-12-27,yahoo_finance
AAPL-20241230,8918.88,USD,Apple,2024-12-30,yahoo_finance
MSFT-20241001,7939.32,USD,Microsoft,2024-10-01,yahoo_finance
MSFT-20241002,6837.0,USD,Microsoft,2024-10-02,yahoo_finance
MSFT-20241003,5635.02,USD,Microsoft,2024-10-03,yahoo_finance
MSFT-20241004,7883.53,USD,Microsoft,2024-10-04,yahoo_finance
MSFT-20241007,8468.44,USD,Microsoft,2024-10-07,yahoo_finance
MSFT-20241008,7882.38,USD,Microsoft,2024-10-08,yahoo_finance
MSFT-20241009,6178.9,USD,Microsoft,2024-10-09,yahoo_finance
MSFT-20241010,5692.14,USD,Microsoft,2024-10-10,yahoo_finance
MSFT-20241011,5820.72,USD,Microsoft,2024-10-11,yahoo_finance
MSFT-20241014,6899.28,USD,Microsoft,2024-10-14,yahoo_finance
MSFT-20241015,7822.77,USD,Microsoft,2024-10-15,yahoo_finance
MSFT-20241016,6378.95,USD,Microsoft,2024-10-16,yahoo_finance
MSFT-20241017,6104.39,USD,Microsoft,2024-10-17,yahoo_finance
MSFT-20241018,7086.59,USD,Microsoft,2024-10-18,yahoo_finance
MSFT-20241021,5880.45,USD,Microsoft,2024-10-21,yahoo_finance
MSFT-20241022,10767.94,USD,Microsoft,2024-10-22,yahoo_finance
MSFT-20241023,8248.77,USD,Microsoft,2024-10-23,yahoo_finance
MSFT-20241024,5701.82,USD,Microsoft,2024-10-24,yahoo_finance
MSFT-20241025,7151.7,USD,Microsoft,2024-10-25,yahoo_finance
MSFT-20241028,6275.28,USD,Microsoft,2024-10-28,yahoo_finance
MSFT-20241029,7533.25,USD,Microsoft,2024-10-29,yahoo_finance
MSFT-20241030,12718.61,USD,Microsoft,2024-10-30,yahoo_finance
MSFT-20241031,21677.55,USD,Microsoft,2024-10-31,yahoo_finance
MSFT-20241101,9828.46,USD,Microsoft,2024-11-01,yahoo_finance
MSFT-20241104,7942.44,USD,Microsoft,2024-11-04,yahoo_finance
MSFT-20241105,7168.54,USD,Microsoft,2024-11-05,yahoo_finance
MSFT-20241106,11081.54,USD,Microsoft,2024-11-06,yahoo_finance
MSFT-20241107,8368.93,USD,Microsoft,2024-11-07,yahoo_finance
MSFT-20241108,7054.77,USD,Microsoft,2024-11-08,yahoo_finance
MSFT-20241111,10124.2,USD,Microsoft,2024-11-11,yahoo_finance
MSFT-20241112,8112.4,USD,Microsoft,2024-11-12,yahoo_finance
MSFT-20241113,9037.03,USD,Microsoft,2024-11-13,yahoo_finance
MSFT-20241114,12762.81,USD,Microsoft,2024-11-14,yahoo_finance
MSFT-20241115,11587.22,USD,Microsoft,2024-11-15,yahoo_finance
MSFT-20241118,10161.64,USD,Microsoft,2024-11-18,yahoo_finance
MSFT-20241119,7488.4,USD,Microsoft,2024-11-19,yahoo_finance
MSFT-20241120,7881.77,USD,Microsoft,2024-11-20,yahoo_finance
MSFT-20241121,8497.3,USD,Microsoft,2024-11-21,yahoo_finance
MSFT-20241122,10248.52,USD,Microsoft,2024-11-22,yahoo_finance
MSFT-20241125,11485.62,USD,Microsoft,2024-11-25,yahoo_finance
MSFT-20241126,9943.96,USD,Microsoft,2024-11-26,yahoo_finance
MSFT-20241127,7680.11,USD,Microsoft,2024-11-27,yahoo_finance
MSFT-20241129,6824.46,USD,Microsoft,2024-11-29,yahoo_finance
MSFT-20241202,8625.44,USD,Microsoft,2024-12-02,yahoo_finance
MSFT-20241203,7816.19,USD,Microsoft,2024-12-03,yahoo_finance
MSFT-20241204,11268.0,USD,Microsoft,2024-12-04,yahoo_finance
MSFT-20241205,9511.84,USD,Microsoft,2024-12-05,yahoo_finance
MSFT-20241206,8268.43,USD,Microsoft,2024-12-06,yahoo_finance
MSFT-20241209,8456.96,USD,Microsoft,2024-12-09,yahoo_finance
MSFT-20241210,8109.61,USD,Microsoft,2024-12-10,yahoo_finance
MSFT-20241211,8538.08,USD,Microsoft,2024-12-11,yahoo_finance
MSFT-20241212,9276.73,USD,Microsoft,2024-12-12,yahoo_finance
MSFT-20241213,8938.44,USD,Microsoft,2024-12-13,yahoo_finance
MSFT-20241216,10554.85,USD,Microsoft,2024-12-16,yahoo_finance
MSFT-20241217,10232.46,USD,Microsoft,2024-12-17,yahoo_finance
MSFT-20241218,10589.32,USD,Microsoft,2024-12-18,yahoo_finance
MSFT-20241219,9939.65,USD,Microsoft,2024-12-19,yahoo_finance
MSFT-20241220,27788.65,USD,Microsoft,2024-12-20,yahoo_finance
MSFT-20241223,8256.24,USD,Microsoft,2024-12-23,yahoo_finance
MSFT-20241224,3117.42,USD,Microsoft,2024-12-24,yahoo_finance
MSFT-20241226,3555.56,USD,Microsoft,2024-12-26,yahoo_finance
MSFT-20241227,7725.46,USD,Microsoft,2024-12-27,yahoo_finance
MSFT-20241230,5536.64,USD,Microsoft,2024-12-30,yahoo_finance
GOOGL-20241001,4705.01,USD,Alphabet,2024-10-01,yahoo_finance
GOOGL-20241002,2928.79,USD,Alphabet,2024-10-02,yahoo_finance
GOOGL-20241003,2485.67,USD,Alphabet,2024-10-03,yahoo_finance
GOOGL-20241004,3163.79,USD,Alphabet,2024-10-04,yahoo_finance
GOOGL-20241007,3640.02,USD,Alphabet,2024-10-07,yahoo_finance
GOOGL-20241008,3770.92,USD,Alphabet,2024-10-08,yahoo_finance
GOOGL-20241009,5018.11,USD,Alphabet,2024-10-09,yahoo_finance
GOOGL-20241010,2279.31,USD,Alphabet,2024-10-10,yahoo_finance
GOOGL-20241011,2490.42,USD,Alphabet,2024-10-11,yahoo_finance
GOOGL-20241014,3118.89,USD,Alphabet,2024-10-14,yahoo_finance
GOOGL-20241015,3330.87,USD,Alphabet,2024-10-15,yahoo_finance
GOOGL-20241016,2694.06,USD,Alphabet,2024-10-16,yahoo_finance
GOOGL-20241017,3475.33,USD,Alphabet,2024-10-17,yahoo_finance
GOOGL-20241018,3210.27,USD,Alphabet,2024-10-18,yahoo_finance
GOOGL-20241021,3416.96,USD,Alphabet,2024-10-21,yahoo_finance
GOOGL-20241022,2720.35,USD,Alphabet,2024-10-22,yahoo_finance
GOOGL-20241023,2958.61,USD,Alphabet,2024-10-23,yahoo_finance
GOOGL-20241024,3626.02,USD,Alphabet,2024-10-24,yahoo_finance
GOOGL-20241025,3258.31,USD,Alphabet,2024-10-25,yahoo_finance
GOOGL-20241028,5327.38,USD,Alphabet,2024-10-28,yahoo_finance
GOOGL-20241029,7114.15,USD,Alphabet,2024-10-29,yahoo_finance
GOOGL-20241030,11949.69,USD,Alphabet,2024-10-30,yahoo_finance
GOOGL-20241031,7616.44,USD,Alphabet,2024-10-31,yahoo_finance
GOOGL-20241101,5415.15,USD,Alphabet,2024-11-01,yahoo_finance
GOOGL-20241104,3616.54,USD,Alphabet,2024-11-04,yahoo_finance
GOOGL-20241105,3078.64,USD,Alphabet,2024-11-05,yahoo_finance
GOOGL-20241106,5913.45,USD,Alphabet,2024-11-06,yahoo_finance
GOOGL-20241107,4556.23,USD,Alphabet,2024-11-07,yahoo_finance
GOOGL-20241108,3902.27,USD,Alphabet,2024-11-08,yahoo_finance
GOOGL-20241111,3129.11,USD,Alphabet,2024-11-11,yahoo_finance
GOOGL-20241112,4538.79,USD,Alphabet,2024-11-12,yahoo_finance
GOOGL-20241113,4123.34,USD,Alphabet,2024-11-13,yahoo_finance
GOOGL-20241114,5413.04,USD,Alphabet,2024-11-14,yahoo_finance
GOOGL-20241115,5574.53,USD,Alphabet,2024-11-15,yahoo_finance
GOOGL-20241118,3509.45,USD,Alphabet,2024-11-18,yahoo_finance
GOOGL-20241119,4150.26,USD,Alphabet,2024-11-19,yahoo_finance
GOOGL-20241120,3323.92,USD,Alphabet,2024-11-20,yahoo_finance
GOOGL-20241121,9955.79,USD,Alphabet,2024-11-21,yahoo_finance
GOOGL-20241122,6323.98,USD,Alphabet,2024-11-22,yahoo_finance
GOOGL-20241125,5523.24,USD,Alphabet,2024-11-25,yahoo_finance
GOOGL-20241126,3444.82,USD,Alphabet,2024-11-26,yahoo_finance
GOOGL-20241127,3241.75,USD,Alphabet,2024-11-27,yahoo_finance
GOOGL-20241129,2394.92,USD,Alphabet,2024-11-29,yahoo_finance
GOOGL-20241202,4056.17,USD,Alphabet,2024-12-02,yahoo_finance
GOOGL-20241203,3790.21,USD,Alphabet,2024-12-03,yahoo_finance
GOOGL-20241204,5481.07,USD,Alphabet,2024-12-04,yahoo_finance
GOOGL-20241205,3665.77,USD,Alphabet,2024-12-05,yahoo_finance
GOOGL-20241206,3728.17,USD,Alphabet,2024-12-06,yahoo_finance
GOOGL-20241209,4432.08,USD,Alphabet,2024-12-09,yahoo_finance
GOOGL-20241210,10103.02,USD,Alphabet,2024-12-10,yahoo_finance
GOOGL-20241211,13205.46,USD,Alphabet,2024-12-11,yahoo_finance
GOOGL-20241212,6652.81,USD,Alphabet,2024-12-12,yahoo_finance
GOOGL-20241213,4750.78,USD,Alphabet,2024-12-13,yahoo_finance
GOOGL-20241216,8796.23,USD,Alphabet,2024-12-16,yahoo_finance
GOOGL-20241217,8462.43,USD,Alphabet,2024-12-17,yahoo_finance
GOOGL-20241218,6407.27,USD,Alphabet,2024-12-18,yahoo_finance
GOOGL-20241219,6054.32,USD,Alphabet,2024-12-19,yahoo_finance
GOOGL-20241220,12091.53,USD,Alphabet,2024-12-20,yahoo_finance
GOOGL-20241223,4974.13,USD,Alphabet,2024-12-23,yahoo_finance
GOOGL-20241224,2030.8,USD,Alphabet,2024-12-24,yahoo_finance
GOOGL-20241226,2345.47,USD,Alphabet,2024-12-26,yahoo_finance
GOOGL-20241227,3624.75,USD,Alphabet,2024-12-27,yahoo_finance
GOOGL-20241230,2715.43,USD,Alphabet,2024-12-30,yahoo_finance
AMZN-20241001,6672.99,USD,Amazon,2024-10-01,yahoo_finance
AMZN-20241002,4379.57,USD,Amazon,2024-10-02,yahoo_finance
AMZN-20241003,5495.97,USD,Amazon,2024-10-03,yahoo_finance
AMZN-20241004,7626.45,USD,Amazon,2024-10-04,yahoo_finance
AMZN-20241007,7659.45,USD,Amazon,2024-10-07,yahoo_finance
AMZN-20241008,4818.71,USD,Amazon,2024-10-08,yahoo_finance
AMZN-20241009,4877.95,USD,Amazon,2024-10-09,yahoo_finance
AMZN-20241010,5186.07,USD,Amazon,2024-10-10,yahoo_finance
AMZN-20241011,4862.42,USD,Amazon,2024-10-11,yahoo_finance
AMZN-20241014,4241.1,USD,Amazon,2024-10-14,yahoo_finance
AMZN-20241015,6039.66,USD,Amazon,2024-10-15,yahoo_finance
AMZN-20241016,4383.84,USD,Amazon,2024-10-16,yahoo_finance
AMZN-20241017,4695.64,USD,Amazon,2024-10-17,yahoo_finance
AMZN-20241018,7071.57,USD,Amazon,2024-10-18,yahoo_finance
AMZN-20241021,4658.57,USD,Amazon,2024-10-21,yahoo_finance
AMZN-20241022,5624.72,USD,Amazon,2024-10-22,yahoo_finance
AMZN-20241023,5899.1,USD,Amazon,2024-10-23,yahoo_finance
AMZN-20241024,4034.64,USD,Amazon,2024-10-24,yahoo_finance
AMZN-20241025,5515.08,USD,Amazon,2024-10-25,yahoo_finance
AMZN-20241028,5261.88,USD,Amazon,2024-10-28,yahoo_finance
AMZN-20241029,6810.76,USD,Amazon,2024-10-29,yahoo_finance
AMZN-20241030,7267.39,USD,Amazon,2024-10-30,yahoo_finance
AMZN-20241031,14007.36,USD,Amazon,2024-10-31,yahoo_finance
AMZN-20241101,19731.21,USD,Amazon,2024-11-01,yahoo_finance
AMZN-20241104,7535.98,USD,Amazon,2024-11-04,yahoo_finance
AMZN-20241105,6097.68,USD,Amazon,2024-11-05,yahoo_finance
AMZN-20241106,14970.99,USD,Amazon,2024-11-06,yahoo_finance
AMZN-20241107,11107.11,USD,Amazon,2024-11-07,yahoo_finance
AMZN-20241108,7510.26,USD,Amazon,2024-11-08,yahoo_finance
AMZN-20241111,7333.72,USD,Amazon,2024-11-11,yahoo_finance
AMZN-20241112,8135.56,USD,Amazon,2024-11-12,yahoo_finance
AMZN-20241113,9894.18,USD,Amazon,2024-11-13,yahoo_finance
AMZN-20241114,9013.34,USD,Amazon,2024-11-14,yahoo_finance
AMZN-20241115,17544.22,USD,Amazon,2024-11-15,yahoo_finance
AMZN-20241118,7343.88,USD,Amazon,2024-11-18,yahoo_finance
AMZN-20241119,6383.4,USD,Amazon,2024-11-19,yahoo_finance
AMZN-20241120,6648.17,USD,Amazon,2024-11-20,yahoo_finance
AMZN-20241121,11664.74,USD,Amazon,2024-11-21,yahoo_finance
AMZN-20241122,6215.35,USD,Amazon,2024-11-22,yahoo_finance
AMZN-20241125,8196.13,USD,Amazon,2024-11-25,yahoo_finance
AMZN-20241126,8662.3,USD,Amazon,2024-11-26,yahoo_finance
AMZN-20241127,5773.39,USD,Amazon,2024-11-27,yahoo_finance
AMZN-20241129,5174.88,USD,Amazon,2024-11-29,yahoo_finance
AMZN-20241202,8327.93,USD,Amazon,2024-12-02,yahoo_finance
AMZN-20241203,6875.93,USD,Amazon,2024-12-03,yahoo_finance
AMZN-20241204,10634.36,USD,Amazon,2024-12-04,yahoo_finance
AMZN-20241205,9073.47,USD,Amazon,2024-12-05,yahoo_finance
AMZN-20241206,10029.75,USD,Amazon,2024-12-06,yahoo_finance
AMZN-20241209,10585.4,USD,Amazon,2024-12-09,yahoo_finance
AMZN-20241210,7021.23,USD,Amazon,2024-12-10,yahoo_finance
AMZN-20241211,8147.93,USD,Amazon,2024-12-11,yahoo_finance
AMZN-20241212,6457.89,USD,Amazon,2024-12-12,yahoo_finance
AMZN-20241213,6543.59,USD,Amazon,2024-12-13,yahoo_finance
AMZN-20241216,8747.01,USD,Amazon,2024-12-16,yahoo_finance
AMZN-20241217,8309.4,USD,Amazon,2024-12-17,yahoo_finance
AMZN-20241218,9544.41,USD,Amazon,2024-12-18,yahoo_finance
AMZN-20241219,8913.45,USD,Amazon,2024-12-19,yahoo_finance
AMZN-20241220,19855.76,USD,Amazon,2024-12-20,yahoo_finance
AMZN-20241223,6317.43,USD,Amazon,2024-12-23,yahoo_finance
AMZN-20241224,3437.47,USD,Amazon,2024-12-24,yahoo_finance
AMZN-20241226,3666.11,USD,Amazon,2024-12-26,yahoo_finance
AMZN-20241227,6123.39,USD,Amazon,2024-12-27,yahoo_finance
AMZN-20241230,6267.48,USD,Amazon,2024-12-30,yahoo_finance
NVDA-20241001,35331.04,USD,Nvidia,2024-10-01,yahoo_finance
NVDA-20241002,26355.93,USD,Nvidia,2024-10-02,yahoo_finance
NVDA-20241003,34030.45,USD,Nvidia,2024-10-03,yahoo_finance
NVDA-20241004,30428.2,USD,Nvidia,2024-10-04,yahoo_finance
NVDA-20241007,44205.54,USD,Nvidia,2024-10-07,yahoo_finance
NVDA-20241008,37954.61,USD,Nvidia,2024-10-08,yahoo_finance
NVDA-20241009,32644.37,USD,Nvidia,2024-10-09,yahoo_finance
NVDA-20241010,32653.03,USD,Nvidia,2024-10-10,yahoo_finance
NVDA-20241011,22935.15,USD,Nvidia,2024-10-11,yahoo_finance
NVDA-20241014,32067.53,USD,Nvidia,2024-10-14,yahoo_finance
NVDA-20241015,49702.85,USD,Nvidia,2024-10-15,yahoo_finance
NVDA-20241016,35935.23,USD,Nvidia,2024-10-16,yahoo_finance
NVDA-20241017,41943.63,USD,Nvidia,2024-10-17,yahoo_finance
NVDA-20241018,24290.81,USD,Nvidia,2024-10-18,yahoo_finance
NVDA-20241021,38004.06,USD,Nvidia,2024-10-21,yahoo_finance
NVDA-20241022,32483.2,USD,Nvidia,2024-10-22,yahoo_finance
NVDA-20241023,39888.57,USD,Nvidia,2024-10-23,yahoo_finance
NVDA-20241024,24190.76,USD,Nvidia,2024-10-24,yahoo_finance
NVDA-20241025,29021.47,USD,Nvidia,2024-10-25,yahoo_finance
NVDA-20241028,24382.74,USD,Nvidia,2024-10-28,yahoo_finance
NVDA-20241029,22251.27,USD,Nvidia,2024-10-29,yahoo_finance
NVDA-20241030,24990.21,USD,Nvidia,2024-10-30,yahoo_finance
NVDA-20241031,35836.25,USD,Nvidia,2024-10-31,yahoo_finance
NVDA-20241101,28033.99,USD,Nvidia,2024-11-01,yahoo_finance
NVDA-20241104,25503.1,USD,Nvidia,2024-11-04,yahoo_finance
NVDA-20241105,22451.89,USD,Nvidia,2024-11-05,yahoo_finance
NVDA-20241106,35230.04,USD,Nvidia,2024-11-06,yahoo_finance
NVDA-20241107,30854.06,USD,Nvidia,2024-11-07,yahoo_finance
NVDA-20241108,25923.26,USD,Nvidia,2024-11-08,yahoo_finance
NVDA-20241111,26474.11,USD,Nvidia,2024-11-11,yahoo_finance
NVDA-20241112,29443.86,USD,Nvidia,2024-11-12,yahoo_finance
NVDA-20241113,28058.57,USD,Nvidia,2024-11-13,yahoo_finance
NVDA-20241114,28528.12,USD,Nvidia,2024-11-14,yahoo_finance
NVDA-20241115,35499.78,USD,Nvidia,2024-11-15,yahoo_finance
NVDA-20241118,30989.63,USD,Nvidia,2024-11-18,yahoo_finance
NVDA-20241119,33480.73,USD,Nvidia,2024-11-19,yahoo_finance
NVDA-20241120,45189.26,USD,Nvidia,2024-11-20,yahoo_finance
NVDA-20241121,58783.53,USD,Nvidia,2024-11-21,yahoo_finance
NVDA-20241122,33544.56,USD,Nvidia,2024-11-22,yahoo_finance
NVDA-20241125,46900.4,USD,Nvidia,2024-11-25,yahoo_finance
NVDA-20241126,26043.86,USD,Nvidia,2024-11-26,yahoo_finance
NVDA-20241127,30624.89,USD,Nvidia,2024-11-27,yahoo_finance
NVDA-20241129,19604.81,USD,Nvidia,2024-11-29,yahoo_finance
NVDA-20241202,23790.95,USD,Nvidia,2024-12-02,yahoo_finance
NVDA-20241203,23051.57,USD,Nvidia,2024-12-03,yahoo_finance
NVDA-20241204,33546.59,USD,Nvidia,2024-12-04,yahoo_finance
NVDA-20241205,25032.23,USD,Nvidia,2024-12-05,yahoo_finance
NVDA-20241206,26841.94,USD,Nvidia,2024-12-06,yahoo_finance
NVDA-20241209,26269.32,USD,Nvidia,2024-12-09,yahoo_finance
NVDA-20241210,28358.23,USD,Nvidia,2024-12-10,yahoo_finance
NVDA-20241211,25750.7,USD,Nvidia,2024-12-11,yahoo_finance
NVDA-20241212,21858.93,USD,Nvidia,2024-12-12,yahoo_finance
NVDA-20241213,31070.69,USD,Nvidia,2024-12-13,yahoo_finance
NVDA-20241216,31399.25,USD,Nvidia,2024-12-16,yahoo_finance
NVDA-20241217,33813.43,USD,Nvidia,2024-12-17,yahoo_finance
NVDA-20241218,35753.66,USD,Nvidia,2024-12-18,yahoo_finance
NVDA-20241219,27397.12,USD,Nvidia,2024-12-19,yahoo_finance
NVDA-20241220,41275.87,USD,Nvidia,2024-12-20,yahoo_finance
NVDA-20241223,24581.34,USD,Nvidia,2024-12-23,yahoo_finance
NVDA-20241224,14740.28,USD,Nvidia,2024-12-24,yahoo_finance
NVDA-20241226,16255.32,USD,Nvidia,2024-12-26,yahoo_finance
NVDA-20241227,23363.87,USD,Nvidia,2024-12-27,yahoo_finance
NVDA-20241230,23054.29,USD,Nvidia,2024-12-30,yahoo_finance
META-20241001,8754.31,USD,Meta,2024-10-01,yahoo_finance
META-20241002,3719.48,USD,Meta,2024-10-02,yahoo_finance
META-20241003,6716.67,USD,Meta,2024-10-03,yahoo_finance
META-20241004,8403.65,USD,Meta,2024-10-04,yahoo_finance
META-20241007,6991.95,USD,Meta,2024-10-07,yahoo_finance
META-20241008,4636.22,USD,Meta,2024-10-08,yahoo_finance
META-20241009,5600.38,USD,Meta,2024-10-09,yahoo_finance
META-20241010,4497.39,USD,Meta,2024-10-10,yahoo_finance
META-20241011,5041.65,USD,Meta,2024-10-11,yahoo_finance
META-20241014,4848.76,USD,Meta,2024-10-14,yahoo_finance
META-20241015,5580.3,USD,Meta,2024-10-15,yahoo_finance
META-20241016,6468.31,USD,Meta,2024-10-16,yahoo_finance
META-20241017,4995.89,USD,Meta,2024-10-17,yahoo_finance
META-20241018,4414.25,USD,Meta,2024-10-18,yahoo_finance
META-20241021,4677.59,USD,Meta,2024-10-21,yahoo_finance
META-20241022,4949.12,USD,Meta,2024-10-22,yahoo_finance
META-20241023,7993.14,USD,Meta,2024-10-23,yahoo_finance
META-20241024,4059.75,USD,Meta,2024-10-24,yahoo_finance
META-20241025,6468.26,USD,Meta,2024-10-25,yahoo_finance
META-20241028,6286.14,USD,Meta,2024-10-28,yahoo_finance
META-20241029,7686.91,USD,Meta,2024-10-29,yahoo_finance
META-20241030,15822.35,USD,Meta,2024-10-30,yahoo_finance
META-20241031,15159.84,USD,Meta,2024-10-31,yahoo_finance
META-20241101,8637.71,USD,Meta,2024-11-01,yahoo_finance
META-20241104,6731.92,USD,Meta,2024-11-04,yahoo_finance
META-20241105,5568.88,USD,Meta,2024-11-05,yahoo_finance
META-20241106,10421.35,USD,Meta,2024-11-06,yahoo_finance
META-20241107,8628.98,USD,Meta,2024-11-07,yahoo_finance
META-20241108,5522.42,USD,Meta,2024-11-08,yahoo_finance
META-20241111,5925.07,USD,Meta,2024-11-11,yahoo_finance
META-20241112,9479.66,USD,Meta,2024-11-12,yahoo_finance
META-20241113,6209.47,USD,Meta,2024-11-13,yahoo_finance
META-20241114,6349.14,USD,Meta,2024-11-14,yahoo_finance
META-20241115,9767.27,USD,Meta,2024-11-15,yahoo_finance
META-20241118,7904.94,USD,Meta,2024-11-18,yahoo_finance
META-20241119,5317.28,USD,Meta,2024-11-19,yahoo_finance
META-20241120,5513.98,USD,Meta,2024-11-20,yahoo_finance
META-20241121,6250.96,USD,Meta,2024-11-21,yahoo_finance
META-20241122,5099.37,USD,Meta,2024-11-22,yahoo_finance
META-20241125,7648.5,USD,Meta,2024-11-25,yahoo_finance
META-20241126,5911.42,USD,Meta,2024-11-26,yahoo_finance
META-20241127,4078.69,USD,Meta,2024-11-27,yahoo_finance
META-20241129,4075.54,USD,Meta,2024-11-29,yahoo_finance
META-20241202,7388.03,USD,Meta,2024-12-02,yahoo_finance
META-20241203,9103.9,USD,Meta,2024-12-03,yahoo_finance
META-20241204,8977.44,USD,Meta,2024-12-04,yahoo_finance
META-20241205,4897.27,USD,Meta,2024-12-05,yahoo_finance
META-20241206,10513.16,USD,Meta,2024-12-06,yahoo_finance
META-20241209,6977.01,USD,Meta,2024-12-09,yahoo_finance
META-20241210,6742.17,USD,Meta,2024-12-10,yahoo_finance
META-20241211,6823.58,USD,Meta,2024-12-11,yahoo_finance
META-20241212,4692.34,USD,Meta,2024-12-12,yahoo_finance
META-20241213,5218.84,USD,Meta,2024-12-13,yahoo_finance
META-20241216,6768.07,USD,Meta,2024-12-16,yahoo_finance
META-20241217,7957.49,USD,Meta,2024-12-17,yahoo_finance
META-20241218,10156.57,USD,Meta,2024-12-18,yahoo_finance
META-20241219,8873.0,USD,Meta,2024-12-19,yahoo_finance
META-20241220,28556.47,USD,Meta,2024-12-20,yahoo_finance
META-20241223,6097.49,USD,Meta,2024-12-23,yahoo_finance
META-20241224,2860.81,USD,Meta,2024-12-24,yahoo_finance
META-20241226,3654.55,USD,Meta,2024-12-26,yahoo_finance
META-20241227,4829.61,USD,Meta,2024-12-27,yahoo_finance
META-20241230,4137.39,USD,Meta,2024-12-30,yahoo_finance
TSLA-20241001,22550.33,USD,Tesla,2024-10-01,yahoo_finance
